airpt,value,airpt_lat,airpt_lon
LEMD,3981185,40.471926,-3.56264
LEPA,1462687,39.551700591999996,2.73881006241
EHAM,811763,52.308601,4.76389
EGLL,763996,51.4706,-0.461941
LEZL,668560,37.41799926757813,-5.8931097984313965
LFPG,645730,49.012798,2.55
EBBR,595646,50.9014015198,4.48443984985
EDDF,588941,50.033333,8.570556
LEMG,569955,36.67490005493164,-4.499110221862793
LEIB,521136,38.8728981018,1.3731199502899998
LEMH,456967,39.86259841918945,4.2186498641967765
LIRF,409385,41.800277799999996,12.238888900000001
LEBB,393127,43.30110168457031,-2.9106099605560303
LIMC,386087,45.6306,8.728110000000001
LFPO,364828,48.7233333,2.3794444
EGGW,347488,51.87469863891602,-0.36833301186561584
LEAL,341562,38.28219985961914,-0.5581560134887695
LSZH,333965,47.464698999999996,8.54917
EDDM,322695,48.353802,11.7861
LSGG,277112,46.23809814453125,6.108950138092041
GCXO,251979,28.4827003479,-16.341499328599998
UUEE,249859,55.972599,37.4146
LPPT,234959,38.7813,-9.13592
EGKK,219616,51.148102,-0.190278
LEST,218726,42.89630126953125,-8.415140151977539
LEVC,199403,39.4893,-0.481625
GCLP,184690,27.931900024414066,-15.38659954071045
EGSS,181520,51.8849983215,0.23499999940400002
LEGR,174561,37.18870162963867,-3.777359962463379
LEAS,172757,43.5635986328125,-6.0346198081970215
EGGP,164767,53.33359909057617,-2.849720001220703
KJFK,159247,40.63980103,-73.77890015
LEVX,153645,42.2318000793457,-8.62677001953125
EKCH,134639,55.617900848389,12.656000137328999
EDDL,127720,51.289501,6.766780000000001
LECO,126202,43.302101,-8.37726
LLBG,115372,32.011398315429695,34.88669967651367
GCTS,110238,28.044500351,-16.5725002289
LIPZ,105162,45.505299,12.3519
EDDS,99277,48.6898994446,9.22196006775
EIDW,94215,53.421299,-6.27007
LOWW,90900,48.110298156738004,16.569700241089002
LFMN,88696,43.658401489300005,7.215869903560001
EDDH,85717,53.630401611328004,9.988229751586902
GCRR,84674,28.945498999999998,-13.6052
LFLL,83027,45.725556,5.081111
LTBA,82410,40.976898,28.8146
LGAT,81013,37.893299,23.726101
LEAM,80039,36.84389877319336,-2.3701000213623047
EGCC,79822,53.35369873046875,-2.2749500274658203
LESO,76308,43.35649871826172,-1.7906099557876587
LIML,75806,45.445099,9.27674
EFHK,75622,60.317199707031,24.963300704956
