airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGSS,210879,LEAM,36.84389877319336,-2.3701000213623047,51.8849983215,0.23499999940400002
LEMD,165717,LEAM,36.84389877319336,-2.3701000213623047,40.471926,-3.56264
EGKK,147464,LEAM,36.84389877319336,-2.3701000213623047,51.148102,-0.190278
LEBL,104135,LEAM,36.84389877319336,-2.3701000213623047,41.2971,2.0784599999999998
EGCC,86340,LEAM,36.84389877319336,-2.3701000213623047,53.35369873046875,-2.2749500274658203
EGBB,78370,LEAM,36.84389877319336,-2.3701000213623047,52.4538993835,-1.7480299472799998
EBBR,58772,LEAM,36.84389877319336,-2.3701000213623047,50.9014015198,4.48443984985
LEPA,49487,LEAM,36.84389877319336,-2.3701000213623047,39.551700591999996,2.73881006241
EDDL,31024,LEAM,36.84389877319336,-2.3701000213623047,51.289501,6.766780000000001
GEML,22293,LEAM,36.84389877319336,-2.3701000213623047,35.279800415,-2.9562599658999997
