airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,2328795,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1687568,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCLP,1508972,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGLL,1317511,LHR,51.4706,-0.461941,London Heathrow Airport
GCXO,1305112,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LPPT,1294306,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LFPO,1203937,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIRF,1107080,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LFPG,1045069,CDG,49.012798,2.55,Charles de Gaulle International Airport
EDDF,1039777,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGKK,1000636,LGW,51.148102,-0.190278,London Gatwick Airport
EHAM,1000479,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDM,814034,MUC,48.353802,11.7861,Munich Airport
SAEZ,775975,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
EBBR,763081,BRU,50.9014015198,4.48443984985,Brussels Airport
KJFK,747432,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LEBB,720840,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEIB,695197,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
SBGR,669802,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
SKBO,649308,BOG,4.70159,-74.1469,El Dorado International Airport
MMMX,621605,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
KMIA,619516,MIA,25.79319953918457,-80.29060363769531,Miami International Airport
LIMC,602112,MXP,45.6306,8.728110000000001,Malpensa International Airport
LECO,585690,LCG,43.302101,-8.37726,A Coruña Airport
LEST,582864,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LSZH,579893,ZRH,47.464698999999996,8.54917,Zürich Airport
