airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,230192,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,162851,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDL,96567,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDF,80383,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGSS,53665,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDM,41865,MUC,48.353802,11.7861,Munich Airport
EDDV,41457,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDS,40065,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,31776,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDFH,28714,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EBBR,24289,BRU,50.9014015198,4.48443984985,Brussels Airport
