airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,621123,LECO,43.302101,-8.37726,40.471926,-3.56264
LEBL,278992,LECO,43.302101,-8.37726,41.2971,2.0784599999999998
EGLL,100212,LECO,43.302101,-8.37726,51.4706,-0.461941
LEZL,74871,LECO,43.302101,-8.37726,37.41799926757813,-5.8931097984313965
LPPT,24794,LECO,43.302101,-8.37726,38.7813,-9.13592
LEVC,23998,LECO,43.302101,-8.37726,39.4893,-0.481625
