airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,4077508,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1530516,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMG,1282246,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
GCLP,1267571,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGLL,1107509,LHR,51.4706,-0.461941,London Heathrow Airport
LFPG,1017894,CDG,49.012798,2.55,Charles de Gaulle International Airport
GCXO,923523,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EHAM,844737,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIRF,802111,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LEBB,784088,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEVC,752386,VLC,39.4893,-0.481625,Valencia Airport
LEAL,707202,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EBBR,695196,BRU,50.9014015198,4.48443984985,Brussels Airport
LEST,684587,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LPPT,672058,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EDDF,667291,FRA,50.033333,8.570556,Frankfurt am Main Airport
GCTS,649969,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEVX,616086,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
LFPO,595968,ORY,48.7233333,2.3794444,Paris-Orly Airport
SAEZ,570926,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
LEAS,533168,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LIMC,507446,MXP,45.6306,8.728110000000001,Malpensa International Airport
GCRR,494908,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EGKK,466518,LGW,51.148102,-0.190278,London Gatwick Airport
LEZL,448627,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
MUHA,438983,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
LECO,415198,LCG,43.302101,-8.37726,A Coruña Airport
LEIB,354629,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
MMMX,347376,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
EDDM,334078,MUC,48.353802,11.7861,Munich Airport
KMIA,317953,MIA,25.79319953918457,-80.29060363769531,Miami International Airport
SVMI,313854,CCS,10.601194,-66.991222,Simón Bolívar International Airport
LEJR,311641,XRY,36.74459838867188,-6.060110092163086,Jerez Airport
SBGR,275206,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
LSZH,272504,ZRH,47.464698999999996,8.54917,Zürich Airport
GCFV,262372,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
MDSD,258906,SDQ,18.42970085144,-69.668899536133,Las Américas International Airport
KJFK,258809,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
MDPC,247538,PUJ,18.567399978599997,-68.36340332030001,Punta Cana International Airport
LIPZ,241700,VCE,45.505299,12.3519,Venice Marco Polo Airport
