airpt,value,airpt_lat,airpt_lon
LEBL,938785,41.2971,2.0784599999999998
LEMD,667124,40.471926,-3.56264
LEPA,432023,39.551700591999996,2.73881006241
EGKK,298605,51.148102,-0.190278
EGCC,246847,53.35369873046875,-2.2749500274658203
LEVC,226659,39.4893,-0.481625
EGSS,202924,51.8849983215,0.23499999940400002
LIMC,187014,45.6306,8.728110000000001
EHAM,178462,52.308601,4.76389
LIRF,126582,41.800277799999996,12.238888900000001
EDDL,118620,51.289501,6.766780000000001
LIME,112974,45.673901,9.70417
LFPO,112110,48.7233333,2.3794444
EHEH,109711,51.4500999451,5.374529838559999
EGNX,102548,52.8311004639,-1.32806003094
EDDF,90364,50.033333,8.570556
LEMG,83946,36.67490005493164,-4.499110221862793
EGBB,82567,52.4538993835,-1.7480299472799998
EGPF,81496,55.8718986511,-4.43306016922
LEBB,78960,43.30110168457031,-2.9106099605560303
LSZH,77993,47.464698999999996,8.54917
EGNT,77062,55.037498474121094,-1.6916699409484863
EGNM,76552,53.86589813232422,-1.6605700254440308
EGLC,75859,51.505299,0.055277999999999994
