airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
GCLP,478680,GCFV,28.452699661254886,-13.863800048828125,27.931900024414066,-15.38659954071045
EDDL,259239,GCFV,28.452699661254886,-13.863800048828125,51.289501,6.766780000000001
LEMD,243071,GCFV,28.452699661254886,-13.863800048828125,40.471926,-3.56264
EDDF,180184,GCFV,28.452699661254886,-13.863800048828125,50.033333,8.570556
GCXO,158063,GCFV,28.452699661254886,-13.863800048828125,28.4827003479,-16.341499328599998
EGCC,137765,GCFV,28.452699661254886,-13.863800048828125,53.35369873046875,-2.2749500274658203
EDDH,137279,GCFV,28.452699661254886,-13.863800048828125,53.630401611328004,9.988229751586902
EGKK,117148,GCFV,28.452699661254886,-13.863800048828125,51.148102,-0.190278
EDDV,110115,GCFV,28.452699661254886,-13.863800048828125,52.461101532,9.68507957458
EDDS,107463,GCFV,28.452699661254886,-13.863800048828125,48.6898994446,9.22196006775
EDDM,105317,GCFV,28.452699661254886,-13.863800048828125,48.353802,11.7861
LFPG,95206,GCFV,28.452699661254886,-13.863800048828125,49.012798,2.55
EHAM,95120,GCFV,28.452699661254886,-13.863800048828125,52.308601,4.76389
EGBB,95101,GCFV,28.452699661254886,-13.863800048828125,52.4538993835,-1.7480299472799998
EGSS,79372,GCFV,28.452699661254886,-13.863800048828125,51.8849983215,0.23499999940400002
EGNX,72455,GCFV,28.452699661254886,-13.863800048828125,52.8311004639,-1.32806003094
EDDK,72025,GCFV,28.452699661254886,-13.863800048828125,50.865898132299996,7.1427397728
EDDT,67793,GCFV,28.452699661254886,-13.863800048828125,52.5597,13.2877
EGGP,65913,GCFV,28.452699661254886,-13.863800048828125,53.33359909057617,-2.849720001220703
EIDW,63028,GCFV,28.452699661254886,-13.863800048828125,53.421299,-6.27007
EDLP,61238,GCFV,28.452699661254886,-13.863800048828125,51.614101409899995,8.616319656369999
EGGD,58714,GCFV,28.452699661254886,-13.863800048828125,51.382702,-2.71909
EDDN,53939,GCFV,28.452699661254886,-13.863800048828125,49.498699,11.078056
LIME,52370,GCFV,28.452699661254886,-13.863800048828125,45.673901,9.70417
EPWA,51897,GCFV,28.452699661254886,-13.863800048828125,52.1656990051,20.9671001434
EDDP,50399,GCFV,28.452699661254886,-13.863800048828125,51.423889,12.236388999999999
LEBL,49259,GCFV,28.452699661254886,-13.863800048828125,41.2971,2.0784599999999998
LSZH,46011,GCFV,28.452699661254886,-13.863800048828125,47.464698999999996,8.54917
EKCH,44622,GCFV,28.452699661254886,-13.863800048828125,55.617900848389,12.656000137328999
EGPF,43051,GCFV,28.452699661254886,-13.863800048828125,55.8718986511,-4.43306016922
ESSA,40460,GCFV,28.452699661254886,-13.863800048828125,59.651901245116996,17.918600082397
