airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,485934,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGSS,191284,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDFH,99585,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEPA,74967,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEBL,69650,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EDDF,65650,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDM,54309,MUC,48.353802,11.7861,Munich Airport
EDDL,45714,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDS,32044,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,29173,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EBBR,28233,BRU,50.9014015198,4.48443984985,Brussels Airport
