airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,997180,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,485404,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEZL,292969,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGSS,264796,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LFPG,218040,CDG,49.012798,2.55,Charles de Gaulle International Airport
LFPO,171498,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIRF,163731,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LIMC,162151,MXP,45.6306,8.728110000000001,Malpensa International Airport
EHAM,148154,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEIB,134553,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEBL,129031,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGKK,115163,LGW,51.148102,-0.190278,London Gatwick Airport
LIRP,109933,PSA,43.683899,10.3927,Pisa International Airport
LIRA,109905,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
LIME,106280,BGY,45.673901,9.70417,Il Caravaggio International Airport
EDDM,102996,MUC,48.353802,11.7861,Munich Airport
EDFH,101222,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LRBS,97604,BBU,44.50320053100586,26.10210037231445,Băneasa International Airport
LEBB,91762,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EBBR,86965,BRU,50.9014015198,4.48443984985,Brussels Airport
LFOB,83390,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
