airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,780875,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,241971,BCN,41.2971,2.0784599999999998,Barcelona International Airport
GCTS,99607,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LEPA,72868,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGLL,72826,LHR,51.4706,-0.461941,London Heathrow Airport
LEBB,42182,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEVC,34933,VLC,39.4893,-0.481625,Valencia Airport
GCLP,29622,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEZL,28768,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GCRR,25904,ACE,28.945498999999998,-13.6052,Lanzarote Airport
