airpt,value,airpt_lat,airpt_lon
LEMD,1548464,40.471926,-3.56264
GCXO,664217,28.4827003479,-16.341499328599998
GCFV,532013,28.452699661254886,-13.863800048828125
GCRR,515422,28.945498999999998,-13.6052
LEBL,281640,41.2971,2.0784599999999998
ENGM,249320,60.193901062011996,11.100399971008
EHAM,230331,52.308601,4.76389
EDDL,230094,51.289501,6.766780000000001
EGKK,229952,51.148102,-0.190278
ESSA,182504,59.651901245116996,17.918600082397
EGCC,178742,53.35369873046875,-2.2749500274658203
EFHK,170124,60.317199707031,24.963300704956
EDDF,157077,50.033333,8.570556
LEZL,151780,37.41799926757813,-5.8931097984313965
EDDH,141267,53.630401611328004,9.988229751586902
EKCH,130778,55.617900848389,12.656000137328999
EIDW,130424,53.421299,-6.27007
GCLA,113137,28.626499,-17.7556
EDDM,105872,48.353802,11.7861
EGPF,102576,55.8718986511,-4.43306016922
EDDV,100225,52.461101532,9.68507957458
EDDS,99784,48.6898994446,9.22196006775
EBBR,91099,50.9014015198,4.48443984985
EDDN,86151,49.498699,11.078056
EDDK,84094,50.865898132299996,7.1427397728
ESGG,83986,57.662799835205,12.279800415039
EKBI,82583,55.7402992249,9.15178012848
