airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,638233,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,452399,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,326796,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGCC,237174,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,229405,LGW,51.148102,-0.190278,London Gatwick Airport
EDDL,154411,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LIMC,142925,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGSS,137192,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNX,100472,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGBB,92189,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEVC,84864,VLC,39.4893,-0.481625,Valencia Airport
EGNT,71608,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGPF,69797,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDF,68715,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDK,60846,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EGFF,59763,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
LIPX,56545,VRN,45.395699,10.8885,Verona Villafranca Airport
EDDM,50187,MUC,48.353802,11.7861,Munich Airport
EGGD,46236,BRS,51.382702,-2.71909,Bristol Airport
EDDS,45780,STR,48.6898994446,9.22196006775,Stuttgart Airport
LIRF,42835,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
LIME,41173,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGNM,40934,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
