airpt_arr,pax2006,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,1434363,GCLP,27.931900024414066,-15.38659954071045,40.471926,-3.56264
GCXO,726818,GCLP,27.931900024414066,-15.38659954071045,28.4827003479,-16.341499328599998
GCFV,633665,GCLP,27.931900024414066,-15.38659954071045,28.452699661254886,-13.863800048828125
GCRR,593721,GCLP,27.931900024414066,-15.38659954071045,28.945498999999998,-13.6052
EHAM,309081,GCLP,27.931900024414066,-15.38659954071045,52.308601,4.76389
LEBL,303604,GCLP,27.931900024414066,-15.38659954071045,41.2971,2.0784599999999998
EGCC,302280,GCLP,27.931900024414066,-15.38659954071045,53.35369873046875,-2.2749500274658203
EGKK,291061,GCLP,27.931900024414066,-15.38659954071045,51.148102,-0.190278
ENGM,238963,GCLP,27.931900024414066,-15.38659954071045,60.193901062011996,11.100399971008
EDDF,223599,GCLP,27.931900024414066,-15.38659954071045,50.033333,8.570556
EDDL,207791,GCLP,27.931900024414066,-15.38659954071045,51.289501,6.766780000000001
EFHK,171889,GCLP,27.931900024414066,-15.38659954071045,60.317199707031,24.963300704956
ESSA,165639,GCLP,27.931900024414066,-15.38659954071045,59.651901245116996,17.918600082397
EDDM,164516,GCLP,27.931900024414066,-15.38659954071045,48.353802,11.7861
EKCH,158141,GCLP,27.931900024414066,-15.38659954071045,55.617900848389,12.656000137328999
EIDW,150857,GCLP,27.931900024414066,-15.38659954071045,53.421299,-6.27007
LEZL,146432,GCLP,27.931900024414066,-15.38659954071045,37.41799926757813,-5.8931097984313965
EDDS,143186,GCLP,27.931900024414066,-15.38659954071045,48.6898994446,9.22196006775
EDDH,136708,GCLP,27.931900024414066,-15.38659954071045,53.630401611328004,9.988229751586902
GCLA,120217,GCLP,27.931900024414066,-15.38659954071045,28.626499,-17.7556
EDDV,116766,GCLP,27.931900024414066,-15.38659954071045,52.461101532,9.68507957458
EGPF,113996,GCLP,27.931900024414066,-15.38659954071045,55.8718986511,-4.43306016922
EGBB,112698,GCLP,27.931900024414066,-15.38659954071045,52.4538993835,-1.7480299472799998
EBBR,105739,GCLP,27.931900024414066,-15.38659954071045,50.9014015198,4.48443984985
EGNX,97890,GCLP,27.931900024414066,-15.38659954071045,52.8311004639,-1.32806003094
EKBI,95826,GCLP,27.931900024414066,-15.38659954071045,55.7402992249,9.15178012848
EDDK,91198,GCLP,27.931900024414066,-15.38659954071045,50.865898132299996,7.1427397728
LEBB,80275,GCLP,27.931900024414066,-15.38659954071045,43.30110168457031,-2.9106099605560303
ESGG,77535,GCLP,27.931900024414066,-15.38659954071045,57.662799835205,12.279800415039
LEMG,77324,GCLP,27.931900024414066,-15.38659954071045,36.67490005493164,-4.499110221862793
