airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,224269,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EIDW,138038,DUB,53.421299,-6.27007,Dublin Airport
EGCC,115541,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDFH,97426,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGKK,80422,LGW,51.148102,-0.190278,London Gatwick Airport
EGPF,74469,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGAA,46247,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EGNT,44832,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGBB,42930,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGFF,30553,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGNX,29626,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EBBR,25844,BRU,50.9014015198,4.48443984985,Brussels Airport
EGGP,25049,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
LEMD,20209,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
