airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,1164806,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,454804,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,320052,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPO,296625,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEVC,273487,VLC,39.4893,-0.481625,Valencia Airport
GCXO,235314,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
GCLP,176847,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGSS,124929,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIME,95666,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGLL,86560,LHR,51.4706,-0.461941,London Heathrow Airport
LEBB,79244,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGKK,77242,LGW,51.148102,-0.190278,London Gatwick Airport
GCTS,64020,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EBBR,51930,BRU,50.9014015198,4.48443984985,Brussels Airport
GCRR,46613,ACE,28.945498999999998,-13.6052,Lanzarote Airport
