airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EIDW,101824,LERS,41.14739990234375,1.1671700477600098,53.421299,-6.27007
EGCC,89570,LERS,41.14739990234375,1.1671700477600098,53.35369873046875,-2.2749500274658203
EGPF,76841,LERS,41.14739990234375,1.1671700477600098,55.8718986511,-4.43306016922
EHEH,62192,LERS,41.14739990234375,1.1671700477600098,51.4500999451,5.374529838559999
EGNT,61847,LERS,41.14739990234375,1.1671700477600098,55.037498474121094,-1.6916699409484863
EGSS,53054,LERS,41.14739990234375,1.1671700477600098,51.8849983215,0.23499999940400002
EGAA,52643,LERS,41.14739990234375,1.1671700477600098,54.6575012207,-6.21582984924
EGKK,37197,LERS,41.14739990234375,1.1671700477600098,51.148102,-0.190278
EBCI,36649,LERS,41.14739990234375,1.1671700477600098,50.459202000000005,4.4538199999999994
EGGD,22966,LERS,41.14739990234375,1.1671700477600098,51.382702,-2.71909
EDFH,21351,LERS,41.14739990234375,1.1671700477600098,49.9487,7.263889999999999
EGBB,20694,LERS,41.14739990234375,1.1671700477600098,52.4538993835,-1.7480299472799998
