airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,4627387,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,1757964,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
GCLP,1541281,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMG,1502416,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LFPG,1235732,CDG,49.012798,2.55,Charles de Gaulle International Airport
LIRF,1233129,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
GCXO,1191002,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGLL,1172803,LHR,51.4706,-0.461941,London Heathrow Airport
LFPO,1078923,ORY,48.7233333,2.3794444,Paris-Orly Airport
EHAM,1065549,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEVC,1061805,VLC,39.4893,-0.481625,Valencia Airport
LEBB,1052473,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
SAEZ,991688,EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
LPPT,950929,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LEVX,893289,VGO,42.2318000793457,-8.62677001953125,Vigo Airport
LIMC,874696,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEAL,860872,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EDDF,851464,FRA,50.033333,8.570556,Frankfurt am Main Airport
LECO,827976,LCG,43.302101,-8.37726,A Coruña Airport
LEAS,766384,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LEST,665015,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EBBR,662014,BRU,50.9014015198,4.48443984985,Brussels Airport
EGKK,660931,LGW,51.148102,-0.190278,London Gatwick Airport
GCRR,617922,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEJR,612940,XRY,36.74459838867188,-6.060110092163086,Jerez Airport
EDDM,589695,MUC,48.353802,11.7861,Munich Airport
LEIB,582912,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEZL,548815,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GCTS,537143,TFS,28.044500351,-16.5725002289,Tenerife South Airport
MMMX,519216,MEX,19.4363,-99.072098,Licenciado Benito Juarez International Airport
LSZH,477700,ZRH,47.464698999999996,8.54917,Zürich Airport
KJFK,460556,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LIPZ,441280,VCE,45.505299,12.3519,Venice Marco Polo Airport
LEGR,439082,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
MUHA,432370,HAV,22.989200592041016,-82.40910339355469,José Martí International Airport
LSGG,424836,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EIDW,389076,DUB,53.421299,-6.27007,Dublin Airport
MDPC,377443,PUJ,18.567399978599997,-68.36340332030001,Punta Cana International Airport
MMUN,375889,CUN,21.036500930800003,-86.8770980835,Cancún International Airport
GCFV,372585,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
SVMI,357477,CCS,10.601194,-66.991222,Simón Bolívar International Airport
LEPP,356472,PNA,42.77000045776367,-1.6463299989700315,Pamplona Airport
LESO,354444,EAS,43.35649871826172,-1.7906099557876587,San Sebastian Airport
SPIM,353643,LIM,-12.0219,-77.114305,Jorge Chávez International Airport
SBGR,350213,GRU,-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport
KMIA,349387,MIA,25.79319953918457,-80.29060363769531,Miami International Airport
MDSD,348045,SDQ,18.42970085144,-69.668899536133,Las Américas International Airport
LGAV,346772,ATH,37.9364013672,23.944499969499997,Eleftherios Venizelos International Airport
SEGU,327865,GYE,-2.15741991997,-79.88359832760001,José Joaquín de Olmedo International Airport
LEAM,318775,LEI,36.84389877319336,-2.3701000213623047,Almería International Airport
LPPR,309274,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
EDDL,304920,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EKCH,294990,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LKPR,281567,PRG,50.1008,14.26,Václav Havel Airport Prague
LLBG,267269,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
LEMH,266131,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LEXJ,249304,SDR,43.427101135253906,-3.82000994682312,Santander Airport
GMMN,241303,CMN,33.36750030517578,-7.589970111846924,Mohammed V International Airport
EDDT,236601,TXL,52.5597,13.2877,Berlin-Tegel Airport
LTBA,228660,ISL,40.976898,28.8146,Atatürk International Airport
LOWW,222923,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
SBGL,220793,GIG,-22.809999465900002,-43.2505569458,Rio Galeão – Tom Jobim International Airport
KEWR,203326,EWR,40.69250106811523,-74.168701171875,Newark Liberty International Airport
LFLL,202920,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport
LIML,202446,LIN,45.445099,9.27674,Milano Linate Airport
GMMX,197774,RAK,31.6068992615,-8.036299705510002,Menara Airport
HECA,194186,CAI,30.12190055847168,31.40559959411621,Cairo International Airport
LFML,189725,MRS,43.439271921999996,5.22142410278,Marseille Provence Airport
ESSA,188280,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGGW,180390,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LFBO,178867,TLS,43.629101,1.36382,Toulouse-Blagnac Airport
MROC,173436,SJO,9.993860244750977,-84.20880126953125,Juan Santamaria International Airport
LROP,168675,OTP,44.5711111,26.085,Henri Coandă International Airport
EDDB,165784,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
LIRA,165473,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
KORD,158950,ORD,41.9786,-87.9048,Chicago O'Hare International Airport
