airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,656254,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,225942,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,205446,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,188267,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGCC,159334,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,78013,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LIMC,72773,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGGW,63710,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEBB,63282,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGNX,62272,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEVC,54924,VLC,39.4893,-0.481625,Valencia Airport
EGNT,42107,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
