airpt,value,airpt_lat,airpt_lon
LEMD,720840,40.471926,-3.56264
LEBL,575144,41.2971,2.0784599999999998
EDDM,236785,48.353802,11.7861
EDDF,236766,50.033333,8.570556
EHAM,192862,52.308601,4.76389
EGLL,186013,51.4706,-0.461941
LEMG,180691,36.67490005493164,-4.499110221862793
LFPG,179766,49.012798,2.55
LEZL,160174,37.41799926757813,-5.8931097984313965
LEPA,155603,39.551700591999996,2.73881006241
EBBR,141541,50.9014015198,4.48443984985
EGSS,131658,51.8849983215,0.23499999940400002
GCXO,117690,28.4827003479,-16.341499328599998
LEAL,111905,38.28219985961914,-0.5581560134887695
GCLP,100733,27.931900024414066,-15.38659954071045
GCRR,99279,28.945498999999998,-13.6052
LEVC,97231,39.4893,-0.481625
EGKK,94683,51.148102,-0.190278
EDDL,80953,51.289501,6.766780000000001
LEIB,73831,38.8728981018,1.3731199502899998
LPPT,63790,38.7813,-9.13592
LEMH,63157,39.86259841918945,4.2186498641967765
EGCC,48510,53.35369873046875,-2.2749500274658203
LIRF,42863,41.800277799999996,12.238888900000001
LTBA,42539,40.976898,28.8146
EIDW,41862,53.421299,-6.27007
