airpt_arr,pax2010,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LIME,92176,LEZG,41.66619873046875,-1.0415500402450562,45.673901,9.70417
EGSS,63177,LEZG,41.66619873046875,-1.0415500402450562,51.8849983215,0.23499999940400002
EBCI,52452,LEZG,41.66619873046875,-1.0415500402450562,50.459202000000005,4.4538199999999994
LEAL,48016,LEZG,41.66619873046875,-1.0415500402450562,38.28219985961914,-0.5581560134887695
LEPA,42595,LEZG,41.66619873046875,-1.0415500402450562,39.551700591999996,2.73881006241
LIRA,40863,LEZG,41.66619873046875,-1.0415500402450562,41.7994,12.5949
GCTS,34451,LEZG,41.66619873046875,-1.0415500402450562,28.044500351,-16.5725002289
LFOB,24842,LEZG,41.66619873046875,-1.0415500402450562,49.45439910888672,2.1127800941467285
LEMG,23738,LEZG,41.66619873046875,-1.0415500402450562,36.67490005493164,-4.499110221862793
LEMD,21880,LEZG,41.66619873046875,-1.0415500402450562,40.471926,-3.56264
