airpt,value,airpt_lat,airpt_lon
EGCC,125603,53.35369873046875,-2.2749500274658203
EDLV,122454,51.6024017334,6.14216995239
LIRP,112435,43.683899,10.3927
EDFH,101889,49.9487,7.263889999999999
EGGD,84206,51.382702,-2.71909
EHAM,81139,52.308601,4.76389
LFOB,78915,49.45439910888672,2.1127800941467285
EGGW,78111,51.87469863891602,-0.36833301186561584
LIEE,76684,39.251499,9.05428
EHEH,75927,51.4500999451,5.374529838559999
EGSS,74422,51.8849983215,0.23499999940400002
LIEA,74011,40.632099,8.29077
EBCI,73058,50.459202000000005,4.4538199999999994
EDDK,65148,50.865898132299996,7.1427397728
GMMX,61622,31.6068992615,-8.036299705510002
EDSB,61114,48.7793998718,8.08049964905
EDDW,51896,53.0475006104,8.78666973114
EIDW,48386,53.421299,-6.27007
EDJA,45088,47.9888000488,10.2395000458
EGHH,44575,50.77999877929688,-1.8424999713897705
LIPH,44318,45.648399,12.1944
EHBK,42618,50.911701,5.7701400000000005
UKKK,40614,50.40194,30.451940000000004
