airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,542585,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
GCLP,515422,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGCC,303868,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,292669,LGW,51.148102,-0.190278,London Gatwick Airport
GCXO,241092,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EIDW,224888,DUB,53.421299,-6.27007,Dublin Airport
LEBL,158937,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGBB,142133,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
LEBB,135995,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGPF,105164,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,102398,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EICK,86337,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGAA,86269,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EHAM,83015,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNX,68627,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGNT,67608,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGW,65956,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EDDF,61415,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGNM,53480,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGGD,53272,BRS,51.382702,-2.71909,Bristol Airport
EDDN,51254,NUE,49.498699,11.078056,Nuremberg Airport
EDDH,50678,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
LEST,49932,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGSS,46422,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEAS,45322,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EDDS,41920,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGFF,40412,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
