airpt,value,airpt_lat,airpt_lon
EGKK,157238,51.148102,-0.190278
EGSS,137683,51.8849983215,0.23499999940400002
EIDW,117604,53.421299,-6.27007
EGCC,112524,53.35369873046875,-2.2749500274658203
EGNX,88497,52.8311004639,-1.32806003094
EGGW,88424,51.87469863891602,-0.36833301186561584
EGGD,72750,51.382702,-2.71909
EGBB,52101,52.4538993835,-1.7480299472799998
EGNM,50335,53.86589813232422,-1.6605700254440308
EGHH,43026,50.77999877929688,-1.8424999713897705
EBCI,26118,50.459202000000005,4.4538199999999994
EHEH,25443,51.4500999451,5.374529838559999
EGPK,24499,55.5093994140625,-4.586669921875
