airpt,value,airpt_lat,airpt_lon
GCLP,403134,27.931900024414066,-15.38659954071045
EDDL,246109,51.289501,6.766780000000001
EGCC,204595,53.35369873046875,-2.2749500274658203
EGKK,203617,51.148102,-0.190278
LEMD,200910,40.471926,-3.56264
EDDF,180691,50.033333,8.570556
EDDH,129187,53.630401611328004,9.988229751586902
EDDV,123764,52.461101532,9.68507957458
GCXO,114892,28.4827003479,-16.341499328599998
EDDS,104426,48.6898994446,9.22196006775
EHAM,100985,52.308601,4.76389
EDDM,100582,48.353802,11.7861
EGBB,85527,52.4538993835,-1.7480299472799998
EDDK,76156,50.865898132299996,7.1427397728
EDDN,64530,49.498699,11.078056
EGGW,63796,51.87469863891602,-0.36833301186561584
EDDT,63103,52.5597,13.2877
EGGD,60850,51.382702,-2.71909
EGNX,55347,52.8311004639,-1.32806003094
EIDW,53024,53.421299,-6.27007
EDLP,50264,51.614101409899995,8.616319656369999
GCRR,47152,28.945498999999998,-13.6052
ESSA,40435,59.651901245116996,17.918600082397
