airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,810051,LEBB,43.30110168457031,-2.9106099605560303,40.471926,-3.56264
LEBL,589082,LEBB,43.30110168457031,-2.9106099605560303,41.2971,2.0784599999999998
LEPA,230471,LEBB,43.30110168457031,-2.9106099605560303,39.551700591999996,2.73881006241
EDDF,211911,LEBB,43.30110168457031,-2.9106099605560303,50.033333,8.570556
LEZL,190046,LEBB,43.30110168457031,-2.9106099605560303,37.41799926757813,-5.8931097984313965
EDDM,182001,LEBB,43.30110168457031,-2.9106099605560303,48.353802,11.7861
LEMG,181023,LEBB,43.30110168457031,-2.9106099605560303,36.67490005493164,-4.499110221862793
LFPG,174116,LEBB,43.30110168457031,-2.9106099605560303,49.012798,2.55
GCRR,140024,LEBB,43.30110168457031,-2.9106099605560303,28.945498999999998,-13.6052
EGSS,128728,LEBB,43.30110168457031,-2.9106099605560303,51.8849983215,0.23499999940400002
GCTS,103789,LEBB,43.30110168457031,-2.9106099605560303,28.044500351,-16.5725002289
EGLL,101557,LEBB,43.30110168457031,-2.9106099605560303,51.4706,-0.461941
EBBR,98491,LEBB,43.30110168457031,-2.9106099605560303,50.9014015198,4.48443984985
GCLP,87426,LEBB,43.30110168457031,-2.9106099605560303,27.931900024414066,-15.38659954071045
EDDL,76848,LEBB,43.30110168457031,-2.9106099605560303,51.289501,6.766780000000001
GCXO,75521,LEBB,43.30110168457031,-2.9106099605560303,28.4827003479,-16.341499328599998
LEIB,74400,LEBB,43.30110168457031,-2.9106099605560303,38.8728981018,1.3731199502899998
LEVC,67730,LEBB,43.30110168457031,-2.9106099605560303,39.4893,-0.481625
LEMH,67349,LEBB,43.30110168457031,-2.9106099605560303,39.86259841918945,4.2186498641967765
LEAL,61965,LEBB,43.30110168457031,-2.9106099605560303,38.28219985961914,-0.5581560134887695
LIRF,40893,LEBB,43.30110168457031,-2.9106099605560303,41.800277799999996,12.238888900000001
LEST,40124,LEBB,43.30110168457031,-2.9106099605560303,42.89630126953125,-8.415140151977539
