airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGKK,1160987,LEMG,36.67490005493164,-4.499110221862793,51.148102,-0.190278
EHAM,707055,LEMG,36.67490005493164,-4.499110221862793,52.308601,4.76389
EGCC,705481,LEMG,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
LEBL,691395,LEMG,36.67490005493164,-4.499110221862793,41.2971,2.0784599999999998
EKCH,568139,LEMG,36.67490005493164,-4.499110221862793,55.617900848389,12.656000137328999
EIDW,557891,LEMG,36.67490005493164,-4.499110221862793,53.421299,-6.27007
EBBR,534772,LEMG,36.67490005493164,-4.499110221862793,50.9014015198,4.48443984985
LFPG,482572,LEMG,36.67490005493164,-4.499110221862793,49.012798,2.55
EGBB,473595,LEMG,36.67490005493164,-4.499110221862793,52.4538993835,-1.7480299472799998
ESSA,470907,LEMG,36.67490005493164,-4.499110221862793,59.651901245116996,17.918600082397
EGSS,467336,LEMG,36.67490005493164,-4.499110221862793,51.8849983215,0.23499999940400002
LIRF,350408,LEMG,36.67490005493164,-4.499110221862793,41.800277799999996,12.238888900000001
EGGD,347646,LEMG,36.67490005493164,-4.499110221862793,51.382702,-2.71909
EGGW,334277,LEMG,36.67490005493164,-4.499110221862793,51.87469863891602,-0.36833301186561584
ENGM,334045,LEMG,36.67490005493164,-4.499110221862793,60.193901062011996,11.100399971008
LEMD,319287,LEMG,36.67490005493164,-4.499110221862793,40.471926,-3.56264
EGNX,308637,LEMG,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
EFHK,302981,LEMG,36.67490005493164,-4.499110221862793,60.317199707031,24.963300704956
EGNM,293768,LEMG,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
LSZH,280030,LEMG,36.67490005493164,-4.499110221862793,47.464698999999996,8.54917
EHEH,275535,LEMG,36.67490005493164,-4.499110221862793,51.4500999451,5.374529838559999
EGNT,266240,LEMG,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
EGPF,254169,LEMG,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
EGGP,249178,LEMG,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703
EDDF,247455,LEMG,36.67490005493164,-4.499110221862793,50.033333,8.570556
LFPO,236110,LEMG,36.67490005493164,-4.499110221862793,48.7233333,2.3794444
GEML,220956,LEMG,36.67490005493164,-4.499110221862793,35.279800415,-2.9562599658999997
EGAA,209834,LEMG,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
LEPA,201783,LEMG,36.67490005493164,-4.499110221862793,39.551700591999996,2.73881006241
EGPH,196460,LEMG,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
EDDL,189569,LEMG,36.67490005493164,-4.499110221862793,51.289501,6.766780000000001
EDDB,182704,LEMG,36.67490005493164,-4.499110221862793,52.380001,13.5225
LEBB,179705,LEMG,36.67490005493164,-4.499110221862793,43.30110168457031,-2.9106099605560303
EDDM,178926,LEMG,36.67490005493164,-4.499110221862793,48.353802,11.7861
LSGG,166220,LEMG,36.67490005493164,-4.499110221862793,46.23809814453125,6.108950138092041
GCLP,161710,LEMG,36.67490005493164,-4.499110221862793,27.931900024414066,-15.38659954071045
EHRD,156053,LEMG,36.67490005493164,-4.499110221862793,51.956902,4.43722
LIMC,154627,LEMG,36.67490005493164,-4.499110221862793,45.6306,8.728110000000001
ESGG,150089,LEMG,36.67490005493164,-4.499110221862793,57.662799835205,12.279800415039
UUEE,147231,LEMG,36.67490005493164,-4.499110221862793,55.972599,37.4146
EDDH,145981,LEMG,36.67490005493164,-4.499110221862793,53.630401611328004,9.988229751586902
EBCI,138771,LEMG,36.67490005493164,-4.499110221862793,50.459202000000005,4.4538199999999994
EICK,137022,LEMG,36.67490005493164,-4.499110221862793,51.84130096435547,-8.491109848022461
EDDK,136918,LEMG,36.67490005493164,-4.499110221862793,50.865898132299996,7.1427397728
LEIB,132406,LEMG,36.67490005493164,-4.499110221862793,38.8728981018,1.3731199502899998
LTBA,132179,LEMG,36.67490005493164,-4.499110221862793,40.976898,28.8146
EDLV,128791,LEMG,36.67490005493164,-4.499110221862793,51.6024017334,6.14216995239
EKBI,119182,LEMG,36.67490005493164,-4.499110221862793,55.7402992249,9.15178012848
GCXO,115050,LEMG,36.67490005493164,-4.499110221862793,28.4827003479,-16.341499328599998
LROP,108621,LEMG,36.67490005493164,-4.499110221862793,44.5711111,26.085
LEST,108330,LEMG,36.67490005493164,-4.499110221862793,42.89630126953125,-8.415140151977539
LOWW,105309,LEMG,36.67490005493164,-4.499110221862793,48.110298156738004,16.569700241089002
LPPT,88037,LEMG,36.67490005493164,-4.499110221862793,38.7813,-9.13592
EGFF,87920,LEMG,36.67490005493164,-4.499110221862793,51.39670181274414,-3.343329906463623
EGMC,87131,LEMG,36.67490005493164,-4.499110221862793,51.5713996887207,0.6955559849739075
LHBP,85236,LEMG,36.67490005493164,-4.499110221862793,47.429759999999995,19.261093
EPWA,82487,LEMG,36.67490005493164,-4.499110221862793,52.1656990051,20.9671001434
LFSB,82002,LEMG,36.67490005493164,-4.499110221862793,47.59,7.5291667
EGHH,81641,LEMG,36.67490005493164,-4.499110221862793,50.77999877929688,-1.8424999713897705
GCTS,79510,LEMG,36.67490005493164,-4.499110221862793,28.044500351,-16.5725002289
EGPK,79058,LEMG,36.67490005493164,-4.499110221862793,55.5093994140625,-4.586669921875
LFRS,75449,LEMG,36.67490005493164,-4.499110221862793,47.15319824220001,-1.61073005199
