airpt,value,airpt_lat,airpt_lon
LEBL,794594,41.2971,2.0784599999999998
LEMD,503865,40.471926,-3.56264
LEPA,342631,39.551700591999996,2.73881006241
EGKK,208374,51.148102,-0.190278
EGCC,205775,53.35369873046875,-2.2749500274658203
LIMC,193478,45.6306,8.728110000000001
EDDL,172719,51.289501,6.766780000000001
LEVC,155567,39.4893,-0.481625
EGSS,124526,51.8849983215,0.23499999940400002
EGNT,77434,55.037498474121094,-1.6916699409484863
EGPF,76872,55.8718986511,-4.43306016922
EDDF,74931,50.033333,8.570556
EGNX,74051,52.8311004639,-1.32806003094
LIPX,67672,45.395699,10.8885
EGBB,66976,52.4538993835,-1.7480299472799998
EDDK,63655,50.865898132299996,7.1427397728
LIRF,60140,41.800277799999996,12.238888900000001
LIPE,52776,44.5354,11.2887
EGFF,50372,51.39670181274414,-3.343329906463623
EGNM,46739,53.86589813232422,-1.6605700254440308
EDDH,42660,53.630401611328004,9.988229751586902
EDDM,40648,48.353802,11.7861
