airpt,value,airpt_lat,airpt_lon
GCLP,503060,27.931900024414066,-15.38659954071045
LEMD,422382,40.471926,-3.56264
EGKK,308773,51.148102,-0.190278
EGCC,293864,53.35369873046875,-2.2749500274658203
GCXO,259494,28.4827003479,-16.341499328599998
EIDW,203230,53.421299,-6.27007
EGBB,190403,52.4538993835,-1.7480299472799998
EDDL,128391,51.289501,6.766780000000001
EGNX,127864,52.8311004639,-1.32806003094
LEBB,119742,43.30110168457031,-2.9106099605560303
LEBL,113425,41.2971,2.0784599999999998
EHAM,110399,52.308601,4.76389
EGPF,108912,55.8718986511,-4.43306016922
EGSS,107278,51.8849983215,0.23499999940400002
EGGD,94669,51.382702,-2.71909
EGNM,83629,53.86589813232422,-1.6605700254440308
EICK,82778,51.84130096435547,-8.491109848022461
EGGW,80209,51.87469863891602,-0.36833301186561584
EGNT,76863,55.037498474121094,-1.6916699409484863
EGAA,75257,54.6575012207,-6.21582984924
