airpt_arr,pax2006,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,252158,LEPP,42.77000045776367,-1.6463299989700315,40.471926,-3.56264
LEBL,86463,LEPP,42.77000045776367,-1.6463299989700315,41.2971,2.0784599999999998
