airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,443707,LEGR,37.18870162963867,-3.777359962463379,41.2971,2.0784599999999998
LEMD,227922,LEGR,37.18870162963867,-3.777359962463379,40.471926,-3.56264
LEPA,174793,LEGR,37.18870162963867,-3.777359962463379,39.551700591999996,2.73881006241
EGKK,45381,LEGR,37.18870162963867,-3.777359962463379,51.148102,-0.190278
LIMC,42482,LEGR,37.18870162963867,-3.777359962463379,45.6306,8.728110000000001
LEBB,39987,LEGR,37.18870162963867,-3.777359962463379,43.30110168457031,-2.9106099605560303
EGCC,34123,LEGR,37.18870162963867,-3.777359962463379,53.35369873046875,-2.2749500274658203
GCLP,28648,LEGR,37.18870162963867,-3.777359962463379,27.931900024414066,-15.38659954071045
GCTS,24201,LEGR,37.18870162963867,-3.777359962463379,28.044500351,-16.5725002289
LFPG,22240,LEGR,37.18870162963867,-3.777359962463379,49.012798,2.55
