airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,1639425,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,1605182,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,956432,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDK,739200,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDF,734892,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGCC,690204,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,611134,LGW,51.148102,-0.190278,London Gatwick Airport
EDDH,610486,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDS,606840,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDM,549057,MUC,48.353802,11.7861,Munich Airport
EDDV,483573,HAJ,52.461101532,9.68507957458,Hannover Airport
LEVC,472534,VLC,39.4893,-0.481625,Valencia Airport
EDDT,438115,TXL,52.5597,13.2877,Berlin-Tegel Airport
LSZH,394510,ZRH,47.464698999999996,8.54917,Zürich Airport
LEAL,373128,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEIB,368160,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LEZL,363868,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGSS,318632,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDG,288118,FMO,52.134601593,7.68483018875,Münster Osnabrück Airport
EDDN,283925,NUE,49.498699,11.078056,Nuremberg Airport
EGNX,282226,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDLW,280404,DTM,51.518299102799986,7.61223983765,Dortmund Airport
LEMG,272780,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EDDW,265606,BRE,53.0475006104,8.78666973114,Bremen Airport
EGGD,253957,BRS,51.382702,-2.71909,Bristol Airport
EDLP,252467,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
EGBB,245849,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDP,243483,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
EGGW,243320,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LFSB,238602,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
LEMH,234576,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LEBB,230471,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EHAM,228488,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNT,224856,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LOWW,204210,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EGPF,202189,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGP,199734,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGNM,193772,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EKCH,192559,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LFPO,158328,ORY,48.7233333,2.3794444,Paris-Orly Airport
ESSA,155120,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGPH,152648,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EDDB,142311,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
EDFH,134215,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEST,134053,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGAA,129830,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EIDW,126798,DUB,53.421299,-6.27007,Dublin Airport
LIMC,126674,MXP,45.6306,8.728110000000001,Malpensa International Airport
EDDC,121730,DRS,51.1328010559082,13.767200469970705,Dresden Airport
EDLV,114847,NRN,51.6024017334,6.14216995239,Weeze Airport
ENGM,114536,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LEAS,112543,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EKBI,109532,BLL,55.7402992249,9.15178012848,Billund Airport
EDSB,106001,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
EBBR,102705,BRU,50.9014015198,4.48443984985,Brussels Airport
LPFR,100276,FAO,37.014400482199996,-7.965909957889999,Faro Airport
LSGG,99064,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
LOWS,97165,SZG,47.793300628699996,13.0043001175,Salzburg Airport
LPPT,95221,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
EDDR,89998,SCN,49.2145996094,7.10950994492,Saarbrücken Airport
LFPG,86260,CDG,49.012798,2.55,Charles de Gaulle International Airport
LPPR,85133,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
EGPK,84241,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGFF,83041,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EGHH,82697,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
LEGR,81636,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEJR,81042,XRY,36.74459838867188,-6.060110092163086,Jerez Airport
ESGG,78004,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
LIRF,77247,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
