airpt_arr,pax2017,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,188993,LEAM,36.84389877319336,-2.3701000213623047,40.471926,-3.56264
EGKK,158390,LEAM,36.84389877319336,-2.3701000213623047,51.148102,-0.190278
LEBL,105263,LEAM,36.84389877319336,-2.3701000213623047,41.2971,2.0784599999999998
EGCC,100898,LEAM,36.84389877319336,-2.3701000213623047,53.35369873046875,-2.2749500274658203
EBBR,46553,LEAM,36.84389877319336,-2.3701000213623047,50.9014015198,4.48443984985
LEZL,34986,LEAM,36.84389877319336,-2.3701000213623047,37.41799926757813,-5.8931097984313965
EGSS,25922,LEAM,36.84389877319336,-2.3701000213623047,51.8849983215,0.23499999940400002
EHAM,25291,LEAM,36.84389877319336,-2.3701000213623047,52.308601,4.76389
EBCI,22119,LEAM,36.84389877319336,-2.3701000213623047,50.459202000000005,4.4538199999999994
EIDW,21604,LEAM,36.84389877319336,-2.3701000213623047,53.421299,-6.27007
LKPR,20356,LEAM,36.84389877319336,-2.3701000213623047,50.1008,14.26
