airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,633665,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEMD,369943,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,235416,DUS,51.289501,6.766780000000001,Düsseldorf Airport
GCXO,221019,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGCC,220015,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,202432,LGW,51.148102,-0.190278,London Gatwick Airport
EDDF,201692,FRA,50.033333,8.570556,Frankfurt am Main Airport
EHAM,132312,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDDM,131773,MUC,48.353802,11.7861,Munich Airport
EDDS,130799,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,124363,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EDDV,110574,HAJ,52.461101532,9.68507957458,Hannover Airport
EGBB,93219,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDK,80391,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EIDW,77889,DUB,53.421299,-6.27007,Dublin Airport
LIMC,73054,MXP,45.6306,8.728110000000001,Malpensa International Airport
EDDN,70572,NUE,49.498699,11.078056,Nuremberg Airport
EDDT,66491,TXL,52.5597,13.2877,Berlin-Tegel Airport
EGNX,57779,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGPF,50874,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNT,48981,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EDLP,48540,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
EBBR,45543,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDP,43026,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
LEST,40841,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
