airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEPA,429684,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LFPG,297300,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEMD,264416,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LSZH,219151,ZRH,47.464698999999996,8.54917,Zürich Airport
LEZL,201342,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGKK,193905,LGW,51.148102,-0.190278,London Gatwick Airport
LEIB,193253,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LIME,186622,BGY,45.673901,9.70417,Il Caravaggio International Airport
LIRF,152921,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EHAM,144791,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPO,132375,ORY,48.7233333,2.3794444,Paris-Orly Airport
LIPE,123958,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
EGSS,114306,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LIRA,113170,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,100344,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEMG,89631,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEST,78692,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LROP,77705,OTP,44.5711111,26.085,Henri Coandă International Airport
LEBB,69474,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LIRP,68121,PSA,43.683899,10.3927,Pisa International Airport
EDFH,64146,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EBBR,63145,BRU,50.9014015198,4.48443984985,Brussels Airport
LFOB,60314,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
LPPR,59057,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
LEMH,54924,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
GCTS,54491,TFS,28.044500351,-16.5725002289,Tenerife South Airport
LBSF,49282,SOF,42.696693420410156,23.411436080932614,Sofia Airport
EDDL,47389,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LTBA,46688,ISL,40.976898,28.8146,Atatürk International Airport
LIBD,44711,BRI,41.138901000000004,16.760599,Bari Karol Wojtyła Airport
LIPH,44288,TSF,45.648399,12.1944,Treviso-Sant'Angelo Airport
GCLP,43455,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LPPT,41631,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
