airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,1460106,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,1442496,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDDL,997159,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EDDK,815726,CGN,50.865898132299996,7.1427397728,Cologne Bonn Airport
EDDF,730704,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDH,659058,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
EGCC,656978,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EDDS,646994,STR,48.6898994446,9.22196006775,Stuttgart Airport
EGKK,622167,LGW,51.148102,-0.190278,London Gatwick Airport
EDDM,527793,MUC,48.353802,11.7861,Munich Airport
EDDV,470881,HAJ,52.461101532,9.68507957458,Hannover Airport
EDDT,462432,TXL,52.5597,13.2877,Berlin-Tegel Airport
LEVC,429684,VLC,39.4893,-0.481625,Valencia Airport
LSZH,404713,ZRH,47.464698999999996,8.54917,Zürich Airport
LEIB,361551,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EGNX,299063,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGSS,292342,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDLW,291797,DTM,51.518299102799986,7.61223983765,Dortmund Airport
EGBB,288855,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDN,278875,NUE,49.498699,11.078056,Nuremberg Airport
LEMG,278363,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEZL,273853,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDG,257684,FMO,52.134601593,7.68483018875,Münster Osnabrück Airport
EDDP,257406,LEJ,51.423889,12.236388999999999,Leipzig/Halle Airport
EGGD,257137,BRS,51.382702,-2.71909,Bristol Airport
LEAL,254045,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
EDLP,244635,PAD,51.614101409899995,8.616319656369999,Paderborn Lippstadt Airport
EGGW,241026,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EKCH,238023,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
EGNT,235642,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
LFSB,233454,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
LEMH,225942,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDW,225482,BRE,53.0475006104,8.78666973114,Bremen Airport
LOWW,210623,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EGPF,208159,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNM,205368,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGGP,185012,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EHAM,177606,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LEST,169165,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EDSB,168680,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
ESSA,165865,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LEBB,164420,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EDDB,156469,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
ENGM,153255,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
LFPO,153232,ORY,48.7233333,2.3794444,Paris-Orly Airport
EIDW,144072,DUB,53.421299,-6.27007,Dublin Airport
EGAA,131323,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EKBI,127630,BLL,55.7402992249,9.15178012848,Billund Airport
EDLV,126849,NRN,51.6024017334,6.14216995239,Weeze Airport
EGPH,124682,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
EDFH,118277,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EDDC,114912,DRS,51.1328010559082,13.767200469970705,Dresden Airport
LIMC,107547,MXP,45.6306,8.728110000000001,Malpensa International Airport
LSGG,107118,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EGHH,98527,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
UUDD,96375,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LOWS,95822,SZG,47.793300628699996,13.0043001175,Salzburg Airport
LEAS,94161,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
EBBR,91209,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDR,91154,SCN,49.2145996094,7.10950994492,Saarbrücken Airport
LPPR,90116,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
LEGR,88952,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
EBCI,88665,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LFPG,85226,CDG,49.012798,2.55,Charles de Gaulle International Airport
LPFR,84098,FAO,37.014400482199996,-7.965909957889999,Faro Airport
