airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,2550193,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1460106,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EHAM,1250358,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LFPG,1028009,CDG,49.012798,2.55,Charles de Gaulle International Airport
LEZL,978932,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEIB,852280,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
LFPO,836370,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEMG,795059,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
EGKK,741735,LGW,51.148102,-0.190278,London Gatwick Airport
LIRF,739708,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EGLL,737563,LHR,51.4706,-0.461941,London Heathrow Airport
EDDM,676774,MUC,48.353802,11.7861,Munich Airport
LEMH,656254,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
EDDF,639587,FRA,50.033333,8.570556,Frankfurt am Main Airport
LEBB,612271,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LPPT,603478,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LIMC,588341,MXP,45.6306,8.728110000000001,Malpensa International Airport
LSZH,560645,ZRH,47.464698999999996,8.54917,Zürich Airport
LSGG,528787,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
EBBR,523127,BRU,50.9014015198,4.48443984985,Brussels Airport
UUDD,467382,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LEST,449436,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
LOWW,441936,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
LEAL,415568,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEGR,373787,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
LEAS,353080,OVD,43.5635986328125,-6.0346198081970215,Asturias Airport
LLBG,334198,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
GCXO,333026,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EKCH,324469,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
GCLP,322579,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGSS,321283,STN,51.8849983215,0.23499999940400002,London Stansted Airport
