airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LIRP,136386,PSA,43.683899,10.3927,Pisa International Airport
EDLV,97470,NRN,51.6024017334,6.14216995239,Weeze Airport
EHEH,88454,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EBCI,87456,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EHAM,85320,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EDFH,70904,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
EGCC,65554,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGGD,59421,BRS,51.382702,-2.71909,Bristol Airport
EGSS,58860,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDSB,56700,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
EGGW,54784,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LFOB,51991,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
EGHH,44343,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EDDW,38909,BRE,53.0475006104,8.78666973114,Bremen Airport
LZIB,38420,BTS,48.17020034790039,17.212699890136722,M. R. Štefánik Airport
EPWR,35881,WRO,51.10269927979999,16.885799408,Copernicus Wrocław Airport
EPKK,35770,KRK,50.077702,19.7848,Kraków John Paul II International Airport
GMME,35477,RBA,34.051497999999995,-6.751519999999999,Rabat-Salé Airport
EKBI,32648,BLL,55.7402992249,9.15178012848,Billund Airport
EDJA,31432,FMM,47.9888000488,10.2395000458,Memmingen Allgau Airport
EIDW,29834,DUB,53.421299,-6.27007,Dublin Airport
LMML,28495,MLA,35.857498,14.4775,Malta International Airport
LICT,26996,TPS,37.9114,12.488,Vincenzo Florio Airport Trapani-Birgi
EHRD,26557,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EGKK,24733,LGW,51.148102,-0.190278,London Gatwick Airport
EETN,24409,TLL,59.41329956049999,24.8327999115,Lennart Meri Tallinn Airport
EHBK,22487,MST,50.911701,5.7701400000000005,Maastricht Aachen Airport
EPPO,21121,POZ,52.4210014343,16.8262996674,Poznań-Ławica Airport
LGTS,21091,SKG,40.51969909667969,22.97089958190918,Thessaloniki Macedonia International Airport
EGPF,20797,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
UUWW,20680,VKO,55.591499328599994,37.2615013123,Vnukovo International Airport
