airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGSS,367078,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LFOB,305000,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
LIME,300600,BGY,45.673901,9.70417,Il Caravaggio International Airport
LIRA,287472,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EBCI,228687,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEMD,202662,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EDFH,191690,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LEGR,128645,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
EHEH,121292,EIN,51.4500999451,5.374529838559999,Eindhoven Airport
EDLV,117132,NRN,51.6024017334,6.14216995239,Weeze Airport
EIDW,116150,DUB,53.421299,-6.27007,Dublin Airport
EGPK,115235,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
EGNX,112227,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LPPR,111023,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
LIPH,110325,TSF,45.648399,12.1944,Treviso-Sant'Angelo Airport
LIRP,110263,PSA,43.683899,10.3927,Pisa International Airport
EGHH,104974,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGGW,103442,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
ESKN,102798,NYO,58.78860092163086,16.912200927734375,Stockholm Skavsta Airport
EGGP,100012,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGGD,99865,BRS,51.382702,-2.71909,Bristol Airport
EDSB,96926,FKB,48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport
LIEA,95133,AHO,40.632099,8.29077,Alghero-Fertilia Airport
EGNH,87862,BLK,53.77170181274414,-3.0286099910736084,Blackpool International Airport
EGCC,76706,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
