airpt,value,airpt_lat,airpt_lon
GCLP,630034,27.931900024414066,-15.38659954071045
LEMD,372585,40.471926,-3.56264
GCXO,228041,28.4827003479,-16.341499328599998
EDDL,223862,51.289501,6.766780000000001
EGCC,206924,53.35369873046875,-2.2749500274658203
EGKK,192996,51.148102,-0.190278
EDDF,169438,50.033333,8.570556
EDDS,129197,48.6898994446,9.22196006775
EDDM,125384,48.353802,11.7861
EHAM,123983,52.308601,4.76389
EIDW,117705,53.421299,-6.27007
EDDH,114618,53.630401611328004,9.988229751586902
EDDV,108301,52.461101532,9.68507957458
EDDK,94974,50.865898132299996,7.1427397728
EGBB,91246,52.4538993835,-1.7480299472799998
EDDN,90906,49.498699,11.078056
LIMC,70143,45.6306,8.728110000000001
EDDT,65490,52.5597,13.2877
EDDP,60185,51.423889,12.236388999999999
EGNT,49109,55.037498474121094,-1.6916699409484863
EGNX,48259,52.8311004639,-1.32806003094
EDLP,48065,51.614101409899995,8.616319656369999
LEST,47535,42.89630126953125,-8.415140151977539
EGPF,46875,55.8718986511,-4.43306016922
EBBR,45647,50.9014015198,4.48443984985
LFPG,42146,49.012798,2.55
LEBB,41371,43.30110168457031,-2.9106099605560303
EGGD,41300,51.382702,-2.71909
EDDG,40419,52.134601593,7.68483018875
