airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,557309,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGKK,478603,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,458098,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEMD,441383,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EIDW,330414,DUB,53.421299,-6.27007,Dublin Airport
GCXO,257764,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGBB,237435,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,198652,EMA,52.8311004639,-1.32806003094,East Midlands Airport
LEBL,179739,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGGD,158018,BRS,51.382702,-2.71909,Bristol Airport
EGSS,149309,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EDDL,144998,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EHAM,137684,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGPF,135960,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGNM,114941,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGNT,114758,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGGW,114334,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGAA,108874,BFS,54.6575012207,-6.21582984924,Belfast International Airport
LEBB,99279,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EICK,97833,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EDDF,88036,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGPH,82937,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEST,78086,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
EGGP,76068,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
