airpt_arr,pax2006,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,1423864,LEMG,36.67490005493164,-4.499110221862793,40.471926,-3.56264
EGKK,937725,LEMG,36.67490005493164,-4.499110221862793,51.148102,-0.190278
LEBL,892797,LEMG,36.67490005493164,-4.499110221862793,41.2971,2.0784599999999998
EGCC,732568,LEMG,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
EIDW,462696,LEMG,36.67490005493164,-4.499110221862793,53.421299,-6.27007
EGGW,420908,LEMG,36.67490005493164,-4.499110221862793,51.87469863891602,-0.36833301186561584
EBBR,339866,LEMG,36.67490005493164,-4.499110221862793,50.9014015198,4.48443984985
LFPG,317885,LEMG,36.67490005493164,-4.499110221862793,49.012798,2.55
EGBB,308804,LEMG,36.67490005493164,-4.499110221862793,52.4538993835,-1.7480299472799998
EHAM,303673,LEMG,36.67490005493164,-4.499110221862793,52.308601,4.76389
EKCH,265226,LEMG,36.67490005493164,-4.499110221862793,55.617900848389,12.656000137328999
EGSS,261131,LEMG,36.67490005493164,-4.499110221862793,51.8849983215,0.23499999940400002
LEPA,258079,LEMG,36.67490005493164,-4.499110221862793,39.551700591999996,2.73881006241
EGLL,254927,LEMG,36.67490005493164,-4.499110221862793,51.4706,-0.461941
EGNX,240492,LEMG,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
EGGP,237694,LEMG,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703
EDDF,231399,LEMG,36.67490005493164,-4.499110221862793,50.033333,8.570556
EGPF,227808,LEMG,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
EGGD,218278,LEMG,36.67490005493164,-4.499110221862793,51.382702,-2.71909
EDDL,217142,LEMG,36.67490005493164,-4.499110221862793,51.289501,6.766780000000001
GEML,184942,LEMG,36.67490005493164,-4.499110221862793,35.279800415,-2.9562599658999997
EGNM,182805,LEMG,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
EGNT,173041,LEMG,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
LIMC,169561,LEMG,36.67490005493164,-4.499110221862793,45.6306,8.728110000000001
ENGM,169212,LEMG,36.67490005493164,-4.499110221862793,60.193901062011996,11.100399971008
LEBB,161199,LEMG,36.67490005493164,-4.499110221862793,43.30110168457031,-2.9106099605560303
LSZH,152948,LEMG,36.67490005493164,-4.499110221862793,47.464698999999996,8.54917
ESSA,151763,LEMG,36.67490005493164,-4.499110221862793,59.651901245116996,17.918600082397
EGFF,147504,LEMG,36.67490005493164,-4.499110221862793,51.39670181274414,-3.343329906463623
EDDM,136195,LEMG,36.67490005493164,-4.499110221862793,48.353802,11.7861
EFHK,135966,LEMG,36.67490005493164,-4.499110221862793,60.317199707031,24.963300704956
EDDH,106921,LEMG,36.67490005493164,-4.499110221862793,53.630401611328004,9.988229751586902
EGAA,95485,LEMG,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
EHRD,92815,LEMG,36.67490005493164,-4.499110221862793,51.956902,4.43722
GCTS,88678,LEMG,36.67490005493164,-4.499110221862793,28.044500351,-16.5725002289
EGHH,86863,LEMG,36.67490005493164,-4.499110221862793,50.77999877929688,-1.8424999713897705
EGCN,86623,LEMG,36.67490005493164,-4.499110221862793,53.4805378105,-1.01065635681
LIRF,85814,LEMG,36.67490005493164,-4.499110221862793,41.800277799999996,12.238888900000001
LSGG,85482,LEMG,36.67490005493164,-4.499110221862793,46.23809814453125,6.108950138092041
EGPH,83838,LEMG,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
EICK,83628,LEMG,36.67490005493164,-4.499110221862793,51.84130096435547,-8.491109848022461
EDDT,78448,LEMG,36.67490005493164,-4.499110221862793,52.5597,13.2877
GCLP,77324,LEMG,36.67490005493164,-4.499110221862793,27.931900024414066,-15.38659954071045
EGBE,76200,LEMG,36.67490005493164,-4.499110221862793,52.3697013855,-1.47971999645
