airpt_arr,pax2005,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,4301017,LEBL,41.2971,2.0784599999999998,40.471926,-3.56264
LEPA,1684029,LEBL,41.2971,2.0784599999999998,39.551700591999996,2.73881006241
EHAM,1107955,LEBL,41.2971,2.0784599999999998,52.308601,4.76389
LEZL,1086136,LEBL,41.2971,2.0784599999999998,37.41799926757813,-5.8931097984313965
LFPG,876304,LEBL,41.2971,2.0784599999999998,49.012798,2.55
LEMG,813633,LEBL,41.2971,2.0784599999999998,36.67490005493164,-4.499110221862793
EGLL,746366,LEBL,41.2971,2.0784599999999998,51.4706,-0.461941
LEIB,746295,LEBL,41.2971,2.0784599999999998,38.8728981018,1.3731199502899998
LEMH,615259,LEBL,41.2971,2.0784599999999998,39.86259841918945,4.2186498641967765
EBBR,611353,LEBL,41.2971,2.0784599999999998,50.9014015198,4.48443984985
EDDF,609521,LEBL,41.2971,2.0784599999999998,50.033333,8.570556
LEBB,598654,LEBL,41.2971,2.0784599999999998,43.30110168457031,-2.9106099605560303
LIRF,595527,LEBL,41.2971,2.0784599999999998,41.800277799999996,12.238888900000001
LIMC,570411,LEBL,41.2971,2.0784599999999998,45.6306,8.728110000000001
EGKK,556061,LEBL,41.2971,2.0784599999999998,51.148102,-0.190278
LFPO,528024,LEBL,41.2971,2.0784599999999998,48.7233333,2.3794444
LSGG,398387,LEBL,41.2971,2.0784599999999998,46.23809814453125,6.108950138092041
EDDM,390386,LEBL,41.2971,2.0784599999999998,48.353802,11.7861
LPPT,369662,LEBL,41.2971,2.0784599999999998,38.7813,-9.13592
LEAL,335600,LEBL,41.2971,2.0784599999999998,38.28219985961914,-0.5581560134887695
GCXO,309370,LEBL,41.2971,2.0784599999999998,28.4827003479,-16.341499328599998
LSZH,300305,LEBL,41.2971,2.0784599999999998,47.464698999999996,8.54917
LEST,296037,LEBL,41.2971,2.0784599999999998,42.89630126953125,-8.415140151977539
GCLP,295947,LEBL,41.2971,2.0784599999999998,27.931900024414066,-15.38659954071045
LEAS,272789,LEBL,41.2971,2.0784599999999998,43.5635986328125,-6.0346198081970215
EKCH,268230,LEBL,41.2971,2.0784599999999998,55.617900848389,12.656000137328999
EGGW,264828,LEBL,41.2971,2.0784599999999998,51.87469863891602,-0.36833301186561584
LIPZ,256912,LEBL,41.2971,2.0784599999999998,45.505299,12.3519
LECO,227321,LEBL,41.2971,2.0784599999999998,43.302101,-8.37726
EDDL,220013,LEBL,41.2971,2.0784599999999998,51.289501,6.766780000000001
EIDW,202912,LEBL,41.2971,2.0784599999999998,53.421299,-6.27007
KJFK,200060,LEBL,41.2971,2.0784599999999998,40.63980103,-73.77890015
LEVX,198943,LEBL,41.2971,2.0784599999999998,42.2318000793457,-8.62677001953125
GCTS,197309,LEBL,41.2971,2.0784599999999998,28.044500351,-16.5725002289
LEVC,188344,LEBL,41.2971,2.0784599999999998,39.4893,-0.481625
LEGR,187641,LEBL,41.2971,2.0784599999999998,37.18870162963867,-3.777359962463379
LLBG,180330,LEBL,41.2971,2.0784599999999998,32.011398315429695,34.88669967651367
EGGP,176063,LEBL,41.2971,2.0784599999999998,53.33359909057617,-2.849720001220703
EGSS,172119,LEBL,41.2971,2.0784599999999998,51.8849983215,0.23499999940400002
UUDD,168658,LEBL,41.2971,2.0784599999999998,55.40879821777344,37.90629959106445
GCRR,166391,LEBL,41.2971,2.0784599999999998,28.945498999999998,-13.6052
EDDS,140735,LEBL,41.2971,2.0784599999999998,48.6898994446,9.22196006775
LOWW,139556,LEBL,41.2971,2.0784599999999998,48.110298156738004,16.569700241089002
LTBA,138883,LEBL,41.2971,2.0784599999999998,40.976898,28.8146
EDDH,127348,LEBL,41.2971,2.0784599999999998,53.630401611328004,9.988229751586902
ESSA,118972,LEBL,41.2971,2.0784599999999998,59.651901245116996,17.918600082397
LKPR,114488,LEBL,41.2971,2.0784599999999998,50.1008,14.26
LIML,111716,LEBL,41.2971,2.0784599999999998,45.445099,9.27674
EGCC,110878,LEBL,41.2971,2.0784599999999998,53.35369873046875,-2.2749500274658203
EGGD,109489,LEBL,41.2971,2.0784599999999998,51.382702,-2.71909
SAEZ,103933,LEBL,41.2971,2.0784599999999998,-34.8222,-58.5358
LEAM,100287,LEBL,41.2971,2.0784599999999998,36.84389877319336,-2.3701000213623047
EFHK,99514,LEBL,41.2971,2.0784599999999998,60.317199707031,24.963300704956
EDDK,98071,LEBL,41.2971,2.0784599999999998,50.865898132299996,7.1427397728
EDDB,95477,LEBL,41.2971,2.0784599999999998,52.380001,13.5225
EDDT,90807,LEBL,41.2971,2.0784599999999998,52.5597,13.2877
MMMX,90127,LEBL,41.2971,2.0784599999999998,19.4363,-99.072098
EGNT,89448,LEBL,41.2971,2.0784599999999998,55.037498474121094,-1.6916699409484863
LGAV,88400,LEBL,41.2971,2.0784599999999998,37.9364013672,23.944499969499997
LEJR,86794,LEBL,41.2971,2.0784599999999998,36.74459838867188,-6.060110092163086
KMIA,82650,LEBL,41.2971,2.0784599999999998,25.79319953918457,-80.29060363769531
EGNM,82574,LEBL,41.2971,2.0784599999999998,53.86589813232422,-1.6605700254440308
HECA,79189,LEBL,41.2971,2.0784599999999998,30.12190055847168,31.40559959411621
LEVD,78267,LEBL,41.2971,2.0784599999999998,41.7061004639,-4.85194015503
GMMN,77564,LEBL,41.2971,2.0784599999999998,33.36750030517578,-7.589970111846924
LIPE,76252,LEBL,41.2971,2.0784599999999998,44.5354,11.2887
