airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,978932,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,351660,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LFPO,287182,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEPA,273853,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEBB,227772,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
LEVC,201342,VLC,39.4893,-0.481625,Valencia Airport
GCLP,184273,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
GCXO,180900,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LIME,112316,BGY,45.673901,9.70417,Il Caravaggio International Airport
EGKK,103396,LGW,51.148102,-0.190278,London Gatwick Airport
LIRA,102832,CIA,41.7994,12.5949,Ciampino–G. B. Pastine International Airport
EGSS,100884,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EBCI,92399,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
LEXJ,88909,SDR,43.427101135253906,-3.82000994682312,Santander Airport
LFOB,73425,BVA,49.45439910888672,2.1127800941467285,Paris Beauvais Tillé Airport
LIPE,60385,BLQ,44.5354,11.2887,Bologna Guglielmo Marconi Airport
LEZG,56564,ZAZ,41.66619873046875,-1.0415500402450562,Zaragoza Air Base
GCRR,51460,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEIB,50075,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EHAM,45873,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIRP,41183,PSA,43.683899,10.3927,Pisa International Airport
LFML,40533,MRS,43.439271921999996,5.22142410278,Marseille Provence Airport
