airpt,value,airpt_lat,airpt_lon
LEMD,810426,40.471926,-3.56264
LEBL,628254,41.2971,2.0784599999999998
EDDM,302641,48.353802,11.7861
LEZL,261254,37.41799926757813,-5.8931097984313965
EHAM,232856,52.308601,4.76389
EDDF,232821,50.033333,8.570556
LFPG,231407,49.012798,2.55
LEPA,226989,39.551700591999996,2.73881006241
LEMG,219779,36.67490005493164,-4.499110221862793
EGLL,167155,51.4706,-0.461941
GCXO,157794,28.4827003479,-16.341499328599998
EBBR,150415,50.9014015198,4.48443984985
LEAL,134058,38.28219985961914,-0.5581560134887695
EGSS,127051,51.8849983215,0.23499999940400002
LEVC,111812,39.4893,-0.481625
EGKK,108518,51.148102,-0.190278
GCLP,106069,27.931900024414066,-15.38659954071045
GCRR,103635,28.945498999999998,-13.6052
LPPT,100510,38.7813,-9.13592
LEIB,95570,38.8728981018,1.3731199502899998
LEMH,84316,39.86259841918945,4.2186498641967765
EDDL,83821,51.289501,6.766780000000001
EGCC,75454,53.35369873046875,-2.2749500274658203
