airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,582864,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,410341,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,149897,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEAL,116543,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
LEMG,113471,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEVC,100062,VLC,39.4893,-0.481625,Valencia Airport
GCLP,91685,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LSGG,85179,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
GCTS,80564,TFS,28.044500351,-16.5725002289,Tenerife South Airport
EGSS,79020,STN,51.8849983215,0.23499999940400002,London Stansted Airport
GCRR,78086,ACE,28.945498999999998,-13.6052,Lanzarote Airport
LEZL,76036,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
GCXO,59422,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EGKK,50025,LGW,51.148102,-0.190278,London Gatwick Airport
LFSB,44417,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
LFPG,43084,CDG,49.012798,2.55,Charles de Gaulle International Airport
EDFH,39152,HHN,49.9487,7.263889999999999,Frankfurt-Hahn Airport
LIME,38373,BGY,45.673901,9.70417,Il Caravaggio International Airport
LSZH,37884,ZRH,47.464698999999996,8.54917,Zürich Airport
LEBB,35217,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
GCFV,32221,FUE,28.452699661254886,-13.863800048828125,Fuerteventura Airport
EIDW,31971,DUB,53.421299,-6.27007,Dublin Airport
LIRF,27544,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EHAM,21652,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
