airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,375023,LEAS,43.5635986328125,-6.0346198081970215,40.471926,-3.56264
LEBL,273151,LEAS,43.5635986328125,-6.0346198081970215,41.2971,2.0784599999999998
EGSS,82503,LEAS,43.5635986328125,-6.0346198081970215,51.8849983215,0.23499999940400002
LEPA,67285,LEAS,43.5635986328125,-6.0346198081970215,39.551700591999996,2.73881006241
GCTS,46882,LEAS,43.5635986328125,-6.0346198081970215,28.044500351,-16.5725002289
LPPT,28309,LEAS,43.5635986328125,-6.0346198081970215,38.7813,-9.13592
LFPO,27515,LEAS,43.5635986328125,-6.0346198081970215,48.7233333,2.3794444
LEVC,25850,LEAS,43.5635986328125,-6.0346198081970215,39.4893,-0.481625
GCRR,22028,LEAS,43.5635986328125,-6.0346198081970215,28.945498999999998,-13.6052
LEMG,20276,LEAS,43.5635986328125,-6.0346198081970215,36.67490005493164,-4.499110221862793
