airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,132578,LEAM,36.84389877319336,-2.3701000213623047,40.471926,-3.56264
EGKK,86118,LEAM,36.84389877319336,-2.3701000213623047,51.148102,-0.190278
LEBL,75495,LEAM,36.84389877319336,-2.3701000213623047,41.2971,2.0784599999999998
EGCC,43492,LEAM,36.84389877319336,-2.3701000213623047,53.35369873046875,-2.2749500274658203
EBBR,42644,LEAM,36.84389877319336,-2.3701000213623047,50.9014015198,4.48443984985
EGSS,34276,LEAM,36.84389877319336,-2.3701000213623047,51.8849983215,0.23499999940400002
EGBB,32925,LEAM,36.84389877319336,-2.3701000213623047,52.4538993835,-1.7480299472799998
LEZL,29802,LEAM,36.84389877319336,-2.3701000213623047,37.41799926757813,-5.8931097984313965
EGNX,28903,LEAM,36.84389877319336,-2.3701000213623047,52.8311004639,-1.32806003094
EBCI,20708,LEAM,36.84389877319336,-2.3701000213623047,50.459202000000005,4.4538199999999994
LEPA,20000,LEAM,36.84389877319336,-2.3701000213623047,39.551700591999996,2.73881006241
