airpt_arr,pax2009,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEST,281412,LEBL,41.2971,2.0784599999999998,42.89630126953125,-8.415140151977539
LEAS,276373,LEBL,41.2971,2.0784599999999998,43.5635986328125,-6.0346198081970215
KJFK,264500,LEBL,41.2971,2.0784599999999998,40.63980103,-73.77890015
EDDL,260461,LEBL,41.2971,2.0784599999999998,51.289501,6.766780000000001
LIPZ,250127,LEBL,41.2971,2.0784599999999998,45.505299,12.3519
LKPR,246049,LEBL,41.2971,2.0784599999999998,50.1008,14.26
LOWW,229679,LEBL,41.2971,2.0784599999999998,48.110298156738004,16.569700241089002
LLBG,222771,LEBL,41.2971,2.0784599999999998,32.011398315429695,34.88669967651367
LECO,220032,LEBL,41.2971,2.0784599999999998,43.302101,-8.37726
LEVX,216887,LEBL,41.2971,2.0784599999999998,42.2318000793457,-8.62677001953125
EDDB,186411,LEBL,41.2971,2.0784599999999998,52.380001,13.5225
EIDW,183180,LEBL,41.2971,2.0784599999999998,53.421299,-6.27007
LTBA,174804,LEBL,41.2971,2.0784599999999998,40.976898,28.8146
LGAV,172585,LEBL,41.2971,2.0784599999999998,37.9364013672,23.944499969499997
GMMN,167408,LEBL,41.2971,2.0784599999999998,33.36750030517578,-7.589970111846924
EGGW,166316,LEBL,41.2971,2.0784599999999998,51.87469863891602,-0.36833301186561584
LFLL,165462,LEBL,41.2971,2.0784599999999998,45.725556,5.081111
EGGP,160053,LEBL,41.2971,2.0784599999999998,53.33359909057617,-2.849720001220703
ESSA,159684,LEBL,41.2971,2.0784599999999998,59.651901245116996,17.918600082397
GCRR,158937,LEBL,41.2971,2.0784599999999998,28.945498999999998,-13.6052
EGSS,157426,LEBL,41.2971,2.0784599999999998,51.8849983215,0.23499999940400002
EFHK,149280,LEBL,41.2971,2.0784599999999998,60.317199707031,24.963300704956
UUDD,142862,LEBL,41.2971,2.0784599999999998,55.40879821777344,37.90629959106445
LEJR,142413,LEBL,41.2971,2.0784599999999998,36.74459838867188,-6.060110092163086
EDDS,137085,LEBL,41.2971,2.0784599999999998,48.6898994446,9.22196006775
EGGD,123950,LEBL,41.2971,2.0784599999999998,51.382702,-2.71909
ENGM,120451,LEBL,41.2971,2.0784599999999998,60.193901062011996,11.100399971008
LIML,120209,LEBL,41.2971,2.0784599999999998,45.445099,9.27674
EGCC,119173,LEBL,41.2971,2.0784599999999998,53.35369873046875,-2.2749500274658203
LROP,111671,LEBL,41.2971,2.0784599999999998,44.5711111,26.085
KATL,109712,LEBL,41.2971,2.0784599999999998,33.6367,-84.428101
UUEE,108507,LEBL,41.2971,2.0784599999999998,55.972599,37.4146
LRBS,106089,LEBL,41.2971,2.0784599999999998,44.50320053100586,26.10210037231445
KEWR,101368,LEBL,41.2971,2.0784599999999998,40.69250106811523,-74.168701171875
EGNX,96870,LEBL,41.2971,2.0784599999999998,52.8311004639,-1.32806003094
EGAA,95793,LEBL,41.2971,2.0784599999999998,54.6575012207,-6.21582984924
EDDT,94671,LEBL,41.2971,2.0784599999999998,52.5597,13.2877
DAAG,91828,LEBL,41.2971,2.0784599999999998,36.691001892089844,3.215409994125366
EDDK,90175,LEBL,41.2971,2.0784599999999998,50.865898132299996,7.1427397728
LEAM,89134,LEBL,41.2971,2.0784599999999998,36.84389877319336,-2.3701000213623047
EGNT,88139,LEBL,41.2971,2.0784599999999998,55.037498474121094,-1.6916699409484863
GCTS,87647,LEBL,41.2971,2.0784599999999998,28.044500351,-16.5725002289
LHBP,84192,LEBL,41.2971,2.0784599999999998,47.429759999999995,19.261093
LIRN,84000,LEBL,41.2971,2.0784599999999998,40.886002000000005,14.2908
EDDH,82243,LEBL,41.2971,2.0784599999999998,53.630401611328004,9.988229751586902
SKBO,79408,LEBL,41.2971,2.0784599999999998,4.70159,-74.1469
LPPR,77757,LEBL,41.2971,2.0784599999999998,41.248100280799996,-8.68138980865
LEVD,76340,LEBL,41.2971,2.0784599999999998,41.7061004639,-4.85194015503
LFMN,76014,LEBL,41.2971,2.0784599999999998,43.658401489300005,7.215869903560001
