airpt,value,airpt_lat,airpt_lon
LEMD,1340104,40.471926,-3.56264
GCFV,527508,28.452699661254886,-13.863800048828125
GCXO,526635,28.4827003479,-16.341499328599998
GCRR,491200,28.945498999999998,-13.6052
EGKK,334483,51.148102,-0.190278
EGCC,328736,53.35369873046875,-2.2749500274658203
EHAM,303803,52.308601,4.76389
LEBL,262861,41.2971,2.0784599999999998
ENGM,213864,60.193901062011996,11.100399971008
EDDL,207643,51.289501,6.766780000000001
EDDF,191392,50.033333,8.570556
EIDW,187304,53.421299,-6.27007
ESSA,179076,59.651901245116996,17.918600082397
EFHK,170833,60.317199707031,24.963300704956
EGBB,150213,52.4538993835,-1.7480299472799998
EDDH,136560,53.630401611328004,9.988229751586902
EDDS,128452,48.6898994446,9.22196006775
EKCH,126945,55.617900848389,12.656000137328999
EDDM,117596,48.353802,11.7861
EDDV,116215,52.461101532,9.68507957458
LEZL,115912,37.41799926757813,-5.8931097984313965
EBBR,104651,50.9014015198,4.48443984985
EGPF,101639,55.8718986511,-4.43306016922
ESGG,92135,57.662799835205,12.279800415039
EKBI,92135,55.7402992249,9.15178012848
GCLA,90329,28.626499,-17.7556
EDDN,86906,49.498699,11.078056
LSZH,86349,47.464698999999996,8.54917
EGNX,85500,52.8311004639,-1.32806003094
EDDK,79930,50.865898132299996,7.1427397728
