airpt_arr,pax2013,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
EGKK,1012568,LEMG,36.67490005493164,-4.499110221862793,51.148102,-0.190278
LEBL,613855,LEMG,36.67490005493164,-4.499110221862793,41.2971,2.0784599999999998
EGCC,501443,LEMG,36.67490005493164,-4.499110221862793,53.35369873046875,-2.2749500274658203
EIDW,440530,LEMG,36.67490005493164,-4.499110221862793,53.421299,-6.27007
LFPG,410844,LEMG,36.67490005493164,-4.499110221862793,49.012798,2.55
EHAM,333623,LEMG,36.67490005493164,-4.499110221862793,52.308601,4.76389
EGSS,326244,LEMG,36.67490005493164,-4.499110221862793,51.8849983215,0.23499999940400002
EBBR,324789,LEMG,36.67490005493164,-4.499110221862793,50.9014015198,4.48443984985
EGNX,313024,LEMG,36.67490005493164,-4.499110221862793,52.8311004639,-1.32806003094
LEMD,278051,LEMG,36.67490005493164,-4.499110221862793,40.471926,-3.56264
EKCH,276189,LEMG,36.67490005493164,-4.499110221862793,55.617900848389,12.656000137328999
EGGD,274790,LEMG,36.67490005493164,-4.499110221862793,51.382702,-2.71909
EGBB,254074,LEMG,36.67490005493164,-4.499110221862793,52.4538993835,-1.7480299472799998
EGNM,242121,LEMG,36.67490005493164,-4.499110221862793,53.86589813232422,-1.6605700254440308
EGGW,230876,LEMG,36.67490005493164,-4.499110221862793,51.87469863891602,-0.36833301186561584
EGGP,210196,LEMG,36.67490005493164,-4.499110221862793,53.33359909057617,-2.849720001220703
ENGM,203863,LEMG,36.67490005493164,-4.499110221862793,60.193901062011996,11.100399971008
EFHK,203407,LEMG,36.67490005493164,-4.499110221862793,60.317199707031,24.963300704956
LSZH,196338,LEMG,36.67490005493164,-4.499110221862793,47.464698999999996,8.54917
LEPA,188229,LEMG,36.67490005493164,-4.499110221862793,39.551700591999996,2.73881006241
EGNT,184286,LEMG,36.67490005493164,-4.499110221862793,55.037498474121094,-1.6916699409484863
ESSA,182371,LEMG,36.67490005493164,-4.499110221862793,59.651901245116996,17.918600082397
GEML,168069,LEMG,36.67490005493164,-4.499110221862793,35.279800415,-2.9562599658999997
EHEH,164455,LEMG,36.67490005493164,-4.499110221862793,51.4500999451,5.374529838559999
LEBB,164067,LEMG,36.67490005493164,-4.499110221862793,43.30110168457031,-2.9106099605560303
LIRF,161424,LEMG,36.67490005493164,-4.499110221862793,41.800277799999996,12.238888900000001
EGPF,156626,LEMG,36.67490005493164,-4.499110221862793,55.8718986511,-4.43306016922
EBCI,143455,LEMG,36.67490005493164,-4.499110221862793,50.459202000000005,4.4538199999999994
EDLV,138890,LEMG,36.67490005493164,-4.499110221862793,51.6024017334,6.14216995239
EDDM,138436,LEMG,36.67490005493164,-4.499110221862793,48.353802,11.7861
EDDL,134070,LEMG,36.67490005493164,-4.499110221862793,51.289501,6.766780000000001
EDDF,128453,LEMG,36.67490005493164,-4.499110221862793,50.033333,8.570556
EGPH,126706,LEMG,36.67490005493164,-4.499110221862793,55.95000076293945,-3.372499942779541
LSGG,122811,LEMG,36.67490005493164,-4.499110221862793,46.23809814453125,6.108950138092041
GCXO,118258,LEMG,36.67490005493164,-4.499110221862793,28.4827003479,-16.341499328599998
EHRD,112779,LEMG,36.67490005493164,-4.499110221862793,51.956902,4.43722
EICK,112707,LEMG,36.67490005493164,-4.499110221862793,51.84130096435547,-8.491109848022461
LIMC,110189,LEMG,36.67490005493164,-4.499110221862793,45.6306,8.728110000000001
EDDH,106878,LEMG,36.67490005493164,-4.499110221862793,53.630401611328004,9.988229751586902
EDDT,103853,LEMG,36.67490005493164,-4.499110221862793,52.5597,13.2877
LFPO,102542,LEMG,36.67490005493164,-4.499110221862793,48.7233333,2.3794444
EGAA,101828,LEMG,36.67490005493164,-4.499110221862793,54.6575012207,-6.21582984924
ENRY,99246,LEMG,36.67490005493164,-4.499110221862793,59.378817000000005,10.785439
EDDK,99220,LEMG,36.67490005493164,-4.499110221862793,50.865898132299996,7.1427397728
GCLP,97205,LEMG,36.67490005493164,-4.499110221862793,27.931900024414066,-15.38659954071045
EGPK,89793,LEMG,36.67490005493164,-4.499110221862793,55.5093994140625,-4.586669921875
LEST,82526,LEMG,36.67490005493164,-4.499110221862793,42.89630126953125,-8.415140151977539
EGMC,82195,LEMG,36.67490005493164,-4.499110221862793,51.5713996887207,0.6955559849739075
LTBA,77431,LEMG,36.67490005493164,-4.499110221862793,40.976898,28.8146
EKBI,75247,LEMG,36.67490005493164,-4.499110221862793,55.7402992249,9.15178012848
