airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGCC,951951,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGKK,924973,LGW,51.148102,-0.190278,London Gatwick Airport
LEMD,639614,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGBB,311855,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGPF,277105,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHAM,253983,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EBBR,222674,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDF,192971,FRA,50.033333,8.570556,Frankfurt am Main Airport
EDDL,166266,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNT,160213,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGNX,146570,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EDDM,139892,MUC,48.353802,11.7861,Munich Airport
EGGW,136092,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EFHK,136018,HEL,60.317199707031,24.963300704956,Helsinki Vantaa Airport
LEBL,129701,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEBB,128512,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGGD,124078,BRS,51.382702,-2.71909,Bristol Airport
EDDS,121222,STR,48.6898994446,9.22196006775,Stuttgart Airport
EDDH,117848,HAM,53.630401611328004,9.988229751586902,Hamburg Airport
ESSA,117242,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EGSS,109091,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EIDW,103854,DUB,53.421299,-6.27007,Dublin Airport
EDDV,96997,HAJ,52.461101532,9.68507957458,Hannover Airport
ENGM,85545,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EDDN,83285,NUE,49.498699,11.078056,Nuremberg Airport
GCRR,82096,ACE,28.945498999999998,-13.6052,Lanzarote Airport
EGFF,81838,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
LEST,78966,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
ESGG,75220,GOT,57.662799835205,12.279800415039,Gothenburg-Landvetter Airport
