airpt,value,airpt_lat,airpt_lon
EGSS,215371,51.8849983215,0.23499999940400002
EGKK,174699,51.148102,-0.190278
EGBB,134877,52.4538993835,-1.7480299472799998
EGNX,123069,52.8311004639,-1.32806003094
EGGP,118144,53.33359909057617,-2.849720001220703
EGGW,114110,51.87469863891602,-0.36833301186561584
EIDW,98837,53.421299,-6.27007
EGNM,90770,53.86589813232422,-1.6605700254440308
EGNT,89182,55.037498474121094,-1.6916699409484863
EGGD,87767,51.382702,-2.71909
LEMD,86196,40.471926,-3.56264
EDFH,84614,49.9487,7.263889999999999
EGCC,78893,53.35369873046875,-2.2749500274658203
EGPH,51879,55.95000076293945,-3.372499942779541
EGPK,49195,55.5093994140625,-4.586669921875
LEBL,47819,41.2971,2.0784599999999998
EGAA,47349,54.6575012207,-6.21582984924
LEPA,41140,39.551700591999996,2.73881006241
EINN,40273,52.702,-8.92482
EBBR,37738,50.9014015198,4.48443984985
EDDW,32360,53.0475006104,8.78666973114
EGFF,29924,51.39670181274414,-3.343329906463623
EGNH,26776,53.77170181274414,-3.0286099910736084
ENGM,20210,60.193901062011996,11.100399971008
