airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,657709,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEPA,289339,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEMD,276998,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,223760,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,175220,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGBB,105767,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGNX,62460,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGW,55856,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEVC,47647,VLC,39.4893,-0.481625,Valencia Airport
LIMC,43643,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGPF,43336,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EHAM,42739,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGSS,42189,STN,51.8849983215,0.23499999940400002,London Stansted Airport
LEBB,40595,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
