airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,135101,LGW,51.148102,-0.190278,London Gatwick Airport
EGSS,125561,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGCC,119939,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
EGNX,91281,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EIDW,81140,DUB,53.421299,-6.27007,Dublin Airport
EGGW,79740,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGGD,69074,BRS,51.382702,-2.71909,Bristol Airport
EGNM,63100,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGHH,46829,BOH,50.77999877929688,-1.8424999713897705,Bournemouth Airport
EGNT,41563,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EGBB,40766,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EBCI,30222,CRL,50.459202000000005,4.4538199999999994,Brussels South Charleroi Airport
EGPK,23360,PIK,55.5093994140625,-4.586669921875,Glasgow Prestwick Airport
LEMD,22402,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGPH,21832,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
