airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,647139,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEBL,292327,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGLL,112279,LHR,51.4706,-0.461941,London Heathrow Airport
LEZL,75351,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
LEVC,27239,VLC,39.4893,-0.481625,Valencia Airport
LPPT,22999,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
