airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
EGKK,834001,LGW,51.148102,-0.190278,London Gatwick Airport
EGCC,812912,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEMD,737065,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,342218,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
LEBL,321819,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGBB,315813,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGGW,315428,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
EGNX,308191,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGSS,290311,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNT,254252,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EHAM,251366,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGPF,243959,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EGGD,237848,BRS,51.382702,-2.71909,Bristol Airport
ENGM,182893,OSL,60.193901062011996,11.100399971008,Oslo Gardermoen Airport
EBBR,169263,BRU,50.9014015198,4.48443984985,Brussels Airport
EDDL,163558,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGGP,162054,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
EGFF,154372,CWL,51.39670181274414,-3.343329906463623,Cardiff International Airport
EIDW,149137,DUB,53.421299,-6.27007,Dublin Airport
EGNM,148234,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EGLL,111628,LHR,51.4706,-0.461941,London Heathrow Airport
EGAA,103007,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EHRD,102201,RTM,51.956902,4.43722,Rotterdam The Hague Airport
EKCH,98578,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
ESSA,95442,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
EDDF,93814,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGPH,93350,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LSZH,79206,ZRH,47.464698999999996,8.54917,Zürich Airport
