airpt,value,airpt_lat,airpt_lon
LEMD,610614,40.471926,-3.56264
LEBL,130102,41.2971,2.0784599999999998
LFPO,26316,48.7233333,2.3794444
GCTS,22166,28.044500351,-16.5725002289
