airpt_arr,pax2011,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEBL,689482,LEMH,39.86259841918945,4.2186498641967765,41.2971,2.0784599999999998
LEMD,261756,LEMH,39.86259841918945,4.2186498641967765,40.471926,-3.56264
LEPA,234576,LEMH,39.86259841918945,4.2186498641967765,39.551700591999996,2.73881006241
EGKK,201672,LEMH,39.86259841918945,4.2186498641967765,51.148102,-0.190278
EGCC,174039,LEMH,39.86259841918945,4.2186498641967765,53.35369873046875,-2.2749500274658203
EGBB,73849,LEMH,39.86259841918945,4.2186498641967765,52.4538993835,-1.7480299472799998
LIMC,72892,LEMH,39.86259841918945,4.2186498641967765,45.6306,8.728110000000001
EGGW,67919,LEMH,39.86259841918945,4.2186498641967765,51.87469863891602,-0.36833301186561584
LEBB,67349,LEMH,39.86259841918945,4.2186498641967765,43.30110168457031,-2.9106099605560303
EGNX,57046,LEMH,39.86259841918945,4.2186498641967765,52.8311004639,-1.32806003094
