airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEMD,2251739,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,1576080,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,1354193,LGW,51.148102,-0.190278,London Gatwick Airport
LFPG,1231406,CDG,49.012798,2.55,Charles de Gaulle International Airport
EHAM,1204814,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
LIRF,1190620,FCO,41.800277799999996,12.238888900000001,Leonardo da Vinci–Fiumicino Airport
EDDF,1023722,FRA,50.033333,8.570556,Frankfurt am Main Airport
LFPO,960217,ORY,48.7233333,2.3794444,Paris-Orly Airport
LEIB,938785,IBZ,38.8728981018,1.3731199502899998,Ibiza Airport
EBBR,863479,BRU,50.9014015198,4.48443984985,Brussels Airport
LEZL,827676,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EDDM,751159,MUC,48.353802,11.7861,Munich Airport
EGLL,673498,LHR,51.4706,-0.461941,London Heathrow Airport
LIMC,653125,MXP,45.6306,8.728110000000001,Malpensa International Airport
LEMH,619435,MAH,39.86259841918945,4.2186498641967765,Menorca Airport
LSZH,609833,ZRH,47.464698999999996,8.54917,Zürich Airport
LPPT,590915,LIS,38.7813,-9.13592,Humberto Delgado Airport (Lisbon Portela Airport)
LSGG,564721,GVA,46.23809814453125,6.108950138092041,Geneva Cointrin International Airport
LEMG,526122,AGP,36.67490005493164,-4.499110221862793,Málaga Airport
LEBB,493372,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGSS,490779,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EIDW,469552,DUB,53.421299,-6.27007,Dublin Airport
OMDB,441308,DXB,25.252799987800003,55.3643989563,Dubai International Airport
LOWW,414180,VIE,48.110298156738004,16.569700241089002,Vienna International Airport
EKCH,401447,CPH,55.617900848389,12.656000137328999,Copenhagen Kastrup Airport
LEST,399702,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
GCXO,398342,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
LLBG,381616,TLV,32.011398315429695,34.88669967651367,Ben Gurion International Airport
UUEE,363013,SVO,55.972599,37.4146,Sheremetyevo International Airport
LIME,358162,BGY,45.673901,9.70417,Il Caravaggio International Airport
LPPR,351566,OPO,41.248100280799996,-8.68138980865,Francisco de Sá Carneiro Airport
EDDL,350690,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LTBA,342411,ISL,40.976898,28.8146,Atatürk International Airport
GCLP,331814,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
LEAL,330712,ALC,38.28219985961914,-0.5581560134887695,Alicante International Airport
ESSA,325154,ARN,59.651901245116996,17.918600082397,Stockholm-Arlanda Airport
LEGR,323931,GRX,37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport
UUDD,310671,DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
LFLL,303038,LYS,45.725556,5.081111,Lyon Saint-Exupéry Airport
EDDB,291573,SXF,52.380001,13.5225,Berlin-Schönefeld Airport
EGCC,287580,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
KJFK,283833,JFK,40.63980103,-73.77890015,John F Kennedy International Airport
LFSB,281825,BSL,47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport
