airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
LEBL,737064,BCN,41.2971,2.0784599999999998,Barcelona International Airport
LEMD,612553,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
LEPA,376173,PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
EGKK,224915,LGW,51.148102,-0.190278,London Gatwick Airport
LIMC,193155,MXP,45.6306,8.728110000000001,Malpensa International Airport
EGSS,188498,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGCC,186337,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEVC,156416,VLC,39.4893,-0.481625,Valencia Airport
EGBB,112311,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EDDL,106690,DUS,51.289501,6.766780000000001,Düsseldorf Airport
LIME,93675,BGY,45.673901,9.70417,Il Caravaggio International Airport
LEBB,80243,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EHAM,78571,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
