airpt_arr,pax2015,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,171243,LEXJ,43.427101135253906,-3.82000994682312,40.471926,-3.56264
LEBL,121411,LEXJ,43.427101135253906,-3.82000994682312,41.2971,2.0784599999999998
EGSS,99533,LEXJ,43.427101135253906,-3.82000994682312,51.8849983215,0.23499999940400002
LIRA,69846,LEXJ,43.427101135253906,-3.82000994682312,41.7994,12.5949
EBCI,66456,LEXJ,43.427101135253906,-3.82000994682312,50.459202000000005,4.4538199999999994
LEMG,33232,LEXJ,43.427101135253906,-3.82000994682312,36.67490005493164,-4.499110221862793
GCTS,31536,LEXJ,43.427101135253906,-3.82000994682312,28.044500351,-16.5725002289
LEZL,30326,LEXJ,43.427101135253906,-3.82000994682312,37.41799926757813,-5.8931097984313965
EGPH,30134,LEXJ,43.427101135253906,-3.82000994682312,55.95000076293945,-3.372499942779541
LEPA,29445,LEXJ,43.427101135253906,-3.82000994682312,39.551700591999996,2.73881006241
LIME,29196,LEXJ,43.427101135253906,-3.82000994682312,45.673901,9.70417
LEVC,28056,LEXJ,43.427101135253906,-3.82000994682312,39.4893,-0.481625
GCRR,23438,LEXJ,43.427101135253906,-3.82000994682312,28.945498999999998,-13.6052
EIDW,22531,LEXJ,43.427101135253906,-3.82000994682312,53.421299,-6.27007
EDLV,20663,LEXJ,43.427101135253906,-3.82000994682312,51.6024017334,6.14216995239
