airpt_arr,value,airpt_dep,airpt_dep_lat,airpt_dep_lon,airpt_arr_lat,airpt_arr_lon
LEMD,2342016,LEBL,41.2971,2.0784599999999998,40.471926,-3.56264
LEPA,1944728,LEBL,41.2971,2.0784599999999998,39.551700591999996,2.73881006241
EGKK,1460379,LEBL,41.2971,2.0784599999999998,51.148102,-0.190278
EHAM,1363670,LEBL,41.2971,2.0784599999999998,52.308601,4.76389
LFPG,1290548,LEBL,41.2971,2.0784599999999998,49.012798,2.55
LIRF,1225834,LEBL,41.2971,2.0784599999999998,41.800277799999996,12.238888900000001
LFPO,1163701,LEBL,41.2971,2.0784599999999998,48.7233333,2.3794444
LEIB,1058747,LEBL,41.2971,2.0784599999999998,38.8728981018,1.3731199502899998
EDDF,937215,LEBL,41.2971,2.0784599999999998,50.033333,8.570556
EBBR,927099,LEBL,41.2971,2.0784599999999998,50.9014015198,4.48443984985
LEZL,908526,LEBL,41.2971,2.0784599999999998,37.41799926757813,-5.8931097984313965
EDDM,837039,LEBL,41.2971,2.0784599999999998,48.353802,11.7861
LPPT,836889,LEBL,41.2971,2.0784599999999998,38.7813,-9.13592
LEBB,759630,LEBL,41.2971,2.0784599999999998,43.30110168457031,-2.9106099605560303
LIMC,758518,LEBL,41.2971,2.0784599999999998,45.6306,8.728110000000001
LEMH,753069,LEBL,41.2971,2.0784599999999998,39.86259841918945,4.2186498641967765
LEMG,691395,LEBL,41.2971,2.0784599999999998,36.67490005493164,-4.499110221862793
EGLL,684823,LEBL,41.2971,2.0784599999999998,51.4706,-0.461941
LSZH,649677,LEBL,41.2971,2.0784599999999998,47.464698999999996,8.54917
LSGG,637868,LEBL,41.2971,2.0784599999999998,46.23809814453125,6.108950138092041
EIDW,572432,LEBL,41.2971,2.0784599999999998,53.421299,-6.27007
OMDB,551011,LEBL,41.2971,2.0784599999999998,25.252799987800003,55.3643989563
GCXO,517991,LEBL,41.2971,2.0784599999999998,28.4827003479,-16.341499328599998
EGGW,507089,LEBL,41.2971,2.0784599999999998,51.87469863891602,-0.36833301186561584
EDDL,495969,LEBL,41.2971,2.0784599999999998,51.289501,6.766780000000001
EKCH,491375,LEBL,41.2971,2.0784599999999998,55.617900848389,12.656000137328999
EGSS,465648,LEBL,41.2971,2.0784599999999998,51.8849983215,0.23499999940400002
EDDB,464782,LEBL,41.2971,2.0784599999999998,52.380001,13.5225
EGCC,453136,LEBL,41.2971,2.0784599999999998,53.35369873046875,-2.2749500274658203
GCLP,450437,LEBL,41.2971,2.0784599999999998,27.931900024414066,-15.38659954071045
LPPR,442419,LEBL,41.2971,2.0784599999999998,41.248100280799996,-8.68138980865
LEST,419755,LEBL,41.2971,2.0784599999999998,42.89630126953125,-8.415140151977539
LLBG,409077,LEBL,41.2971,2.0784599999999998,32.011398315429695,34.88669967651367
ESSA,397392,LEBL,41.2971,2.0784599999999998,59.651901245116996,17.918600082397
LEGR,388686,LEBL,41.2971,2.0784599999999998,37.18870162963867,-3.777359962463379
UUDD,383447,LEBL,41.2971,2.0784599999999998,55.40879821777344,37.90629959106445
LIME,374831,LEBL,41.2971,2.0784599999999998,45.673901,9.70417
LTBA,367578,LEBL,41.2971,2.0784599999999998,40.976898,28.8146
UUEE,366031,LEBL,41.2971,2.0784599999999998,55.972599,37.4146
LEAL,355879,LEBL,41.2971,2.0784599999999998,38.28219985961914,-0.5581560134887695
LFSB,347022,LEBL,41.2971,2.0784599999999998,47.59,7.5291667
LIPZ,346108,LEBL,41.2971,2.0784599999999998,45.505299,12.3519
LIRN,336927,LEBL,41.2971,2.0784599999999998,40.886002000000005,14.2908
ENGM,322961,LEBL,41.2971,2.0784599999999998,60.193901062011996,11.100399971008
LKPR,321142,LEBL,41.2971,2.0784599999999998,50.1008,14.26
KJFK,319065,LEBL,41.2971,2.0784599999999998,40.63980103,-73.77890015
EDDH,304790,LEBL,41.2971,2.0784599999999998,53.630401611328004,9.988229751586902
LOWW,299917,LEBL,41.2971,2.0784599999999998,48.110298156738004,16.569700241089002
EGBB,296292,LEBL,41.2971,2.0784599999999998,52.4538993835,-1.7480299472799998
LFLL,295236,LEBL,41.2971,2.0784599999999998,45.725556,5.081111
LIPE,294670,LEBL,41.2971,2.0784599999999998,44.5354,11.2887
EFHK,285351,LEBL,41.2971,2.0784599999999998,60.317199707031,24.963300704956
LEVX,281783,LEBL,41.2971,2.0784599999999998,42.2318000793457,-8.62677001953125
LECO,278992,LEBL,41.2971,2.0784599999999998,43.302101,-8.37726
LEAS,272853,LEBL,41.2971,2.0784599999999998,43.5635986328125,-6.0346198081970215
LFMN,263557,LEBL,41.2971,2.0784599999999998,43.658401489300005,7.215869903560001
LHBP,262730,LEBL,41.2971,2.0784599999999998,47.429759999999995,19.261093
LROP,259319,LEBL,41.2971,2.0784599999999998,44.5711111,26.085
EDDS,250822,LEBL,41.2971,2.0784599999999998,48.6898994446,9.22196006775
LGAV,247760,LEBL,41.2971,2.0784599999999998,37.9364013672,23.944499969499997
EDDK,244741,LEBL,41.2971,2.0784599999999998,50.865898132299996,7.1427397728
EGGP,231891,LEBL,41.2971,2.0784599999999998,53.33359909057617,-2.849720001220703
EPWA,215059,LEBL,41.2971,2.0784599999999998,52.1656990051,20.9671001434
LTFJ,210402,LEBL,41.2971,2.0784599999999998,40.898601532,29.3092002869
SAEZ,191794,LEBL,41.2971,2.0784599999999998,-34.8222,-58.5358
EGGD,190424,LEBL,41.2971,2.0784599999999998,51.382702,-2.71909
GCRR,190073,LEBL,41.2971,2.0784599999999998,28.945498999999998,-13.6052
