airpt,value,airpt_iata,airpt_lat,airpt_lon,airpt_name
GCLP,794517,LPA,27.931900024414066,-15.38659954071045,Gran Canaria Airport
EGCC,461949,MAN,53.35369873046875,-2.2749500274658203,Manchester Airport
LEMD,447819,MAD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport
EGKK,378080,LGW,51.148102,-0.190278,London Gatwick Airport
GCXO,373417,TFN,28.4827003479,-16.341499328599998,Tenerife Norte Airport
EIDW,364495,DUB,53.421299,-6.27007,Dublin Airport
EGBB,251890,BHX,52.4538993835,-1.7480299472799998,Birmingham International Airport
EGSS,240090,STN,51.8849983215,0.23499999940400002,London Stansted Airport
EGNX,200141,EMA,52.8311004639,-1.32806003094,East Midlands Airport
EGGD,169079,BRS,51.382702,-2.71909,Bristol Airport
LEBL,166640,BCN,41.2971,2.0784599999999998,Barcelona International Airport
EGPF,158435,GLA,55.8718986511,-4.43306016922,Glasgow International Airport
EDDL,156590,DUS,51.289501,6.766780000000001,Düsseldorf Airport
EGNT,153027,NCL,55.037498474121094,-1.6916699409484863,Newcastle Airport
EHAM,149051,AMS,52.308601,4.76389,Amsterdam Airport Schiphol
EGNM,143219,LBA,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport
EDDF,137802,FRA,50.033333,8.570556,Frankfurt am Main Airport
EGAA,132681,BFS,54.6575012207,-6.21582984924,Belfast International Airport
EICK,112275,ORK,51.84130096435547,-8.491109848022461,Cork Airport
EGGW,107581,LTN,51.87469863891602,-0.36833301186561584,London Luton Airport
LEBB,103635,BIO,43.30110168457031,-2.9106099605560303,Bilbao Airport
EGPH,97598,EDI,55.95000076293945,-3.372499942779541,Edinburgh Airport
LEZL,78012,SVQ,37.41799926757813,-5.8931097984313965,Sevilla Airport
EGGP,75450,LPL,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport
LEST,75396,SCQ,42.89630126953125,-8.415140151977539,Santiago de Compostela Airport
